town,season,sales_all,n,median_list_price,median_sold_price,median_sold_vs_ask_pct,median_sold_vs_ask_abs,mean_sold_vs_ask_pct,mean_sold_vs_ask_abs,pct_at_or_under_ask,median_dom,thin
East Hanover,Spring,35,35,925000,999000,7.22,66100,7.07,66812,22.9,62,
East Hanover,Summer,31,31,795000,880000,5.6,41000,6.41,53498,19.4,50,
East Hanover,Winter,26,26,814495,836500,3.3,30055,4.91,37312,23.1,60,
Edison,Fall,24,24,634950,620000,1.84,15000,2.1,11980,33.3,59,
Edison,Spring,48,48,649000,647500,2.75,15500,3.66,25071,37.5,74,
Edison,Summer,31,31,699000,700000,0.08,1000,0.96,7433,45.2,63,
Edison,Winter,29,29,649000,635000,0.0,0,0.78,836,51.7,83,
Elmwood Park,Fall,12,12,662000,732500,5.88,35500,4.35,25433,41.7,60,
Elmwood Park,Spring,11,11,630000,630000,-1.5,-9900,-0.01,-391,81.8,80,
Elmwood Park,Summer,11,11,725000,740000,2.77,21000,2.79,11409,36.4,64,
Elmwood Park,Winter,14,14,617450,690000,1.17,10000,2.27,10808,35.7,88,
Essex Fells,Fall,3,3,1750000,1500000,4.04,101000,3.5,17333,33.3,63,yes
Essex Fells,Spring,10,10,1499500,1532500,-1.77,-15000,1.05,-35690,60.0,72,
Essex Fells,Summer,7,7,1499000,1500000,-1.75,-25000,-1.53,-47571,71.4,82,yes
Essex Fells,Winter,4,4,1499000,1540000,3.79,51000,2.1,27000,25.0,55,yes
Fairfield,Fall,2,2,779950,769950,-1.51,-10000,-1.51,-10000,100.0,65,yes
Fairfield,Spring,9,9,749000,810999,7.65,55100,9.43,88144,11.1,67,yes
Fairfield,Summer,22,22,774450,792500,3.62,28000,5.49,42905,27.3,67,
Fairfield,Winter,3,3,1250000,1301260,0.01,100,6.1,67120,33.3,42,yes
Fanwood,Fall,17,17,729000,803000,6.94,54100,7.43,58371,23.5,71,
Fanwood,Spring,41,41,729900,800000,5.15,36000,7.45,59271,24.4,57,
Fanwood,Summer,28,28,744000,800000,5.51,41600,6.03,42986,21.4,49,
Fanwood,Winter,21,21,795000,850000,7.74,66000,7.84,59498,23.8,66,
Florham Park,Fall,17,17,875000,950000,2.52,16000,2.07,20300,29.4,68,
Florham Park,Spring,43,43,899000,999995,3.45,31000,5.36,49721,30.2,55,
Florham Park,Summer,38,38,1099500,1152500,5.25,54500,6.39,60200,26.3,58,
Florham Park,Winter,27,27,1100000,1190000,0.0,1,2.57,15078,51.9,82,
Franklin Lakes,Fall,8,8,1749500,1737500,-0.9,-17000,3.59,50600,62.5,110,yes
Franklin Lakes,Spring,20,20,1639450,1739500,0.35,5550,3.96,30922,45.0,74,
Franklin Lakes,Summer,14,14,1699000,1702500,3.08,33000,5.03,-3214,42.9,82,
Franklin Lakes,Winter,12,12,1991950,1887500,-3.34,-22500,-3.86,-117817,75.0,105,
Garwood,Fall,12,12,689450,700000,2.79,18000,2.47,16267,16.7,76,
Garwood,Spring,19,19,699000,715000,5.28,31000,3.93,27379,36.8,57,
Garwood,Summer,13,13,649900,660000,3.88,20500,1.64,11169,38.5,61,
Garwood,Winter,9,9,750000,775000,0.2,1000,1.89,15389,33.3,48,yes
Gillette,Fall,9,9,749000,740000,0.0,0,0.82,11625,66.7,71,yes
Gillette,Spring,24,24,652000,692500,6.84,49000,5.1,39321,29.2,63,
Gillette,Summer,16,16,647250,663000,5.58,35500,3.94,32062,37.5,62,
Gillette,Winter,4,4,649700,651750,1.12,5050,1.83,20525,50.0,133,yes
Glen Ridge,Fall,19,15,999000,1275000,25.13,256000,19.56,270067,13.3,54,
Glen Ridge,Spring,64,53,1099000,1325000,22.36,226000,21.92,235990,7.5,59,
Glen Ridge,Summer,30,29,799900,920000,16.0,116000,18.36,180187,6.9,57,
Glen Ridge,Winter,27,24,799500,995000,24.44,246000,23.18,251687,12.5,53,
Glen Rock,Fall,10,10,919000,1076000,10.45,98500,12.38,117300,0.0,58,
Glen Rock,Spring,22,22,932000,1142500,14.93,130000,16.77,161877,0.0,59,
Glen Rock,Summer,23,23,979000,999999,4.56,41000,6.52,62794,34.8,54,
Glen Rock,Winter,15,15,899900,999999,6.5,85000,9.12,77053,13.3,59,
Green Brook,Fall,35,35,565000,606000,0.6,2100,2.1,2191,45.7,68,
Green Brook,Spring,47,47,579750,610000,2.71,20100,2.91,16542,27.7,61,
Green Brook,Summer,31,31,625000,650000,0.0,1,2.34,10161,51.6,75,
Green Brook,Winter,35,35,479000,495000,2.35,11000,2.57,18735,40.0,67,
Hanover Township,Fall,19,19,700000,730000,4.74,30000,6.21,48926,31.6,65,
Hanover Township,Spring,33,33,650000,705000,5.38,50000,7.58,47222,30.3,53,
Hanover Township,Summer,22,22,589900,642500,2.19,11550,4.92,26882,27.3,47,
Hanover Township,Winter,12,11,724900,775000,2.89,20000,4.11,31441,18.2,54,
Livingston,Fall,61,61,1100000,1100000,1.42,15000,3.69,37396,42.6,74,
Livingston,Spring,110,110,1024999,1200000,5.68,50050,7.59,68667,29.1,62,
Livingston,Summer,95,95,1019000,1150000,0.74,6000,3.47,26908,42.1,62,
Livingston,Winter,54,54,1125000,1175000,0.56,10000,3.91,38172,46.3,78,
Long Valley,Fall,32,32,750000,742500,1.26,10050,2.26,10759,37.5,62,
Long Valley,Spring,60,60,699450,753500,4.78,32425,4.22,28060,25.0,60,
Long Valley,Summer,43,43,725000,760000,1.84,13100,2.63,13606,30.2,67,
Long Valley,Winter,24,24,734500,677500,0.01,50,1.12,5996,50.0,83,
Madison,Fall,38,38,1225000,1262500,5.03,57500,6.96,76995,36.8,72,
Madison,Spring,68,68,1199500,1396000,8.21,122250,11.9,131453,19.1,62,
Madison,Summer,42,42,899000,1065000,5.53,41000,6.96,64019,21.4,61,
Madison,Winter,30,30,992000,1257500,4.05,47125,8.43,91791,30.0,66,
Maplewood,Fall,70,70,799000,900000,8.17,53500,10.63,94753,30.0,58,
Maplewood,Spring,155,153,890000,1105000,16.1,140999,17.71,169002,8.5,57,
Maplewood,Summer,80,80,850000,1060000,10.07,92500,12.46,118706,16.2,52,
Maplewood,Winter,67,67,899000,1030000,11.51,110000,13.91,137675,11.9,50,
Martinsville,Fall,11,11,775000,805000,0.0,0,2.48,14609,54.5,81,
Martinsville,Spring,28,28,832000,872500,3.58,33500,4.22,32716,32.1,61,
Martinsville,Summer,9,9,895000,945000,1.09,8000,4.11,30556,11.1,68,yes
Martinsville,Winter,10,10,1082000,1082500,-0.23,-4500,-0.18,-19600,60.0,62,
Mendham,Fall,34,34,1149500,1155000,-2.27,-27000,-1.76,-25553,73.5,83,
Mendham,Spring,72,72,1109495,1143750,3.53,26000,4.42,31574,40.3,64,
Mendham,Summer,46,46,1087500,1082500,0.0,0,2.74,21998,54.3,64,
Mendham,Winter,40,40,1199450,1264500,0.06,500,1.36,1079,50.0,69,
Metuchen,Fall,11,11,700000,700000,4.48,30000,6.16,45455,36.4,76,
Metuchen,Spring,19,19,725000,760000,12.36,78000,11.08,84654,5.3,58,
Metuchen,Summer,13,13,675000,718000,1.12,8000,3.86,27931,46.2,61,
Metuchen,Winter,11,11,625000,715000,5.13,30000,5.27,40727,27.3,56,
Millburn,Fall,10,9,1450000,1550000,6.29,35001,5.06,55778,22.2,53,yes
Millburn,Spring,39,39,1395000,1574000,10.07,130000,9.85,122582,20.5,62,
Millburn,Summer,25,25,1188000,1325000,4.55,50000,5.69,55604,36.0,63,
Millburn,Winter,15,15,899000,1121000,6.3,25000,6.51,51059,40.0,68,
Millington,Fall,5,5,988000,930000,-2.9,-29999,-3.18,-27600,100.0,105,yes
Millington,Spring,21,21,849000,875000,5.38,45000,6.68,56052,9.5,55,
Millington,Summer,13,13,885000,925000,4.74,40000,5.15,52092,23.1,49,
Millington,Winter,4,4,1039000,1012250,-0.47,-4250,-0.63,-5625,50.0,141,yes
Montclair,Fall,81,77,1090000,1280000,14.52,107400,15.56,174860,24.7,59,
Montclair,Spring,215,184,1099000,1380000,20.99,231600,21.14,256347,6.0,59,
Montclair,Summer,112,109,899000,1000000,12.57,121000,14.1,149517,19.3,56,
Montclair,Winter,66,57,999000,1177000,10.7,111000,16.49,161161,22.8,55,
Montville,Fall,28,28,699900,740000,-1.03,-7000,-0.03,-5957,57.1,93,
Montville,Spring,64,64,839450,909000,4.92,40050,5.5,47340,20.3,71,
Montville,Summer,33,33,779900,808000,5.02,30100,5.67,44328,18.2,60,
Montville,Winter,30,30,649000,699000,2.61,23500,3.37,25090,36.7,62,
Morris Plains,Fall,51,51,729900,735000,0.67,5100,2.42,14384,41.2,69,
Morris Plains,Spring,83,83,699000,734006,5.56,30500,6.13,44022,18.1,57,
Morris Plains,Summer,65,65,719000,750000,2.19,15000,4.75,35894,41.5,57,
Morris Plains,Winter,50,49,725000,735000,2.46,20000,4.08,32291,30.6,62,
Morristown,Fall,84,83,775000,800000,3.02,20000,3.93,33871,32.5,69,
Morristown,Spring,185,185,815000,885000,5.39,45000,7.0,63656,30.3,57,
Morristown,Summer,122,122,857000,887500,4.23,28000,5.38,50546,36.1,64,
Morristown,Winter,109,109,775000,827000,2.17,15000,4.0,29864,37.6,71,
Mountain Lakes,Fall,10,10,1080000,1099000,0.0,0,2.1,5989,60.0,81,
Mountain Lakes,Spring,30,30,1312000,1390000,7.54,83550,8.18,100440,20.0,81,
Mountain Lakes,Summer,23,23,999999,1105000,0.0,0,5.56,39922,52.2,75,
Mountain Lakes,Winter,3,3,989000,1106303,-1.63,-13000,2.56,23101,66.7,71,yes
Mountainside,Fall,12,12,974450,972500,0.09,750,0.47,1767,41.7,76,
Mountainside,Spring,34,34,959000,1105000,9.73,100000,10.16,107116,17.6,64,
Mountainside,Summer,19,19,975000,999000,0.0,0,0.93,-958,57.9,63,
Mountainside,Winter,18,18,949009,1020004,8.57,72500,7.79,83233,27.8,62,
New Providence,Fall,29,29,999000,1115000,9.68,130001,10.36,105276,20.7,64,
New Providence,Spring,66,66,899000,1012000,10.17,97500,9.77,101426,16.7,54,
New Providence,Summer,42,42,899000,999000,8.35,78500,9.64,90047,23.8,58,
New Providence,Winter,30,30,869500,947000,7.83,64000,8.05,78086,26.7,51,
North Haledon,Fall,28,28,660950,655000,0.33,2500,2.66,13493,50.0,89,
North Haledon,Spring,49,48,687000,689000,3.42,21500,4.17,27150,25.0,72,
North Haledon,Summer,44,44,614450,637500,4.16,27000,4.77,28698,25.0,57,
North Haledon,Winter,35,35,639999,665000,1.33,10000,2.77,16523,37.1,72,
Nutley,Fall,39,39,629999,640000,2.71,13000,4.61,29571,33.3,67,
Nutley,Spring,80,80,644450,683400,5.2,30500,5.24,32403,25.0,64,
Nutley,Summer,86,86,599900,635000,2.31,14050,3.65,19488,29.1,66,
Nutley,Winter,47,47,629900,655000,4.43,16000,5.73,32850,31.9,71,
Parsippany-Troy Hills,Fall,50,50,639950,675000,1.72,8750,1.92,12195,44.0,64,
Parsippany-Troy Hills,Spring,81,79,691000,725000,5.67,40000,5.66,37851,24.1,56,
Parsippany-Troy Hills,Summer,53,53,650000,685000,4.13,25000,5.08,32975,30.2,56,
Parsippany-Troy Hills,Winter,63,63,649900,661000,4.37,25200,4.61,25040,31.7,60,
Pompton Lakes,Fall,17,17,515000,520000,1.36,5255,3.16,14091,47.1,80,
Pompton Lakes,Spring,43,43,499000,520000,7.69,31000,8.12,37698,16.3,58,
Pompton Lakes,Summer,38,38,542000,562500,3.83,17169,3.95,21246,34.2,64,
Pompton Lakes,Winter,33,33,524900,525110,1.02,6000,2.13,11695,36.4,80,
Pompton Plains,Fall,14,14,799450,797500,0.07,500,0.4,-600,50.0,81,
Pompton Plains,Spring,34,34,574400,627500,4.33,25100,5.46,35900,11.8,58,
Pompton Plains,Summer,25,25,699900,760000,1.75,11000,1.78,821,44.0,68,
Pompton Plains,Winter,18,18,571388,590000,0.76,5000,3.04,14019,38.9,66,
Randolph,Fall,54,54,754894,782500,1.01,6600,2.51,18274,37.0,68,
Randolph,Spring,111,111,799000,850000,4.3,40000,6.35,51108,21.6,63,
Randolph,Summer,83,83,769000,810000,3.72,26000,4.14,30070,32.5,62,
Randolph,Winter,56,56,725000,769950,4.0,26000,4.93,38912,30.4,68,
Roseland,Fall,11,11,750000,760000,3.65,31000,6.22,44827,27.3,57,
Roseland,Spring,16,16,771950,850000,5.33,42550,5.54,40894,31.2,60,
Roseland,Summer,8,8,752450,830000,9.3,72500,9.64,85775,37.5,67,yes
Roseland,Winter,11,11,699900,718000,7.51,51000,6.39,49274,0.0,60,
Scotch Plains,Fall,39,39,899000,912000,1.6,15000,4.05,39399,41.0,76,
Scotch Plains,Spring,113,113,849000,950000,5.67,50100,7.91,71789,27.4,61,
Scotch Plains,Summer,63,63,799000,870120,7.1,55000,7.81,69399,22.2,60,
Scotch Plains,Winter,66,66,875000,882500,3.17,26000,5.31,54501,28.8,62,
Short Hills,Fall,31,31,2388000,2415000,3.62,72000,4.06,75343,41.9,83,
Short Hills,Spring,89,89,2299000,2550000,6.67,150000,6.69,116307,34.8,69,
Short Hills,Summer,44,44,2269000,2239400,0.67,13000,3.91,52443,47.7,59,
Short Hills,Winter,33,32,1895000,2237500,3.37,56250,6.21,96954,43.8,73,
South Orange,Fall,31,31,999000,1150000,5.23,45000,7.65,77087,19.4,57,
South Orange,Spring,108,107,989000,1175000,14.6,150000,15.9,168950,14.0,63,
South Orange,Summer,51,51,959000,1103000,7.63,55000,10.23,106090,21.6,56,
South Orange,Winter,39,38,879000,999999,8.7,73000,11.76,116179,10.5,55,
South Plainfield,Fall,17,17,525000,547000,1.43,6000,0.97,6265,41.2,78,
South Plainfield,Spring,29,29,549999,590000,3.21,15100,4.54,23728,17.2,70,
South Plainfield,Summer,18,18,594950,592500,3.6,20550,2.9,19500,22.2,54,
South Plainfield,Winter,27,27,559900,575000,0.86,6000,2.17,13822,29.6,71,
Springfield,Fall,33,33,675000,705000,1.69,12000,3.84,28033,30.3,63,
Springfield,Spring,72,72,647000,681000,5.42,31000,6.1,43036,20.8,62,
Springfield,Summer,55,55,599999,670000,3.3,20000,4.8,27616,30.9,62,
Springfield,Winter,34,34,643500,660000,3.69,15550,3.4,20918,32.4,63,
Stirling,Fall,1,1,885000,840000,-5.08,-45000,-5.08,-45000,100.0,85,yes
Stirling,Spring,13,13,699000,715000,2.8,18000,7.03,53008,23.1,57,
Stirling,Summer,7,7,780000,820000,7.01,55000,5.22,41714,28.6,54,yes
Stirling,Winter,5,5,629000,641000,5.72,36200,5.37,33040,0.0,46,yes
Summit,Fall,61,61,1350000,1510000,8.0,102000,8.07,111599,34.4,59,
Summit,Spring,119,119,1299900,1514000,12.8,157000,13.37,187750,10.1,61,
Summit,Summer,72,72,1309000,1485000,9.18,132450,10.14,127188,26.4,54,
Summit,Winter,46,46,1300000,1357500,3.96,31500,7.13,88786,37.0,62,
Totowa,Fall,11,11,699900,750000,0.78,5000,0.66,-3518,45.5,75,
Totowa,Spring,23,23,649000,661000,4.38,30000,4.44,27196,17.4,60,
Totowa,Summer,21,21,599900,601000,5.01,29000,5.07,29127,23.8,68,
Totowa,Winter,19,19,719900,734900,2.97,20100,3.16,7522,36.8,86,
Towaco,Fall,13,13,709900,752577,3.57,25001,3.69,28253,30.8,78,
Towaco,Spring,20,20,849450,931586,7.03,48000,6.68,80239,30.0,64,
Towaco,Summer,17,17,860000,960000,5.56,81000,6.26,59441,23.5,58,
Towaco,Winter,23,23,675000,650000,0.13,1000,1.15,17509,47.8,67,
Verona,Fall,40,39,639000,737000,8.66,36000,9.33,70880,28.2,65,
Verona,Spring,77,75,679000,812000,11.85,71000,12.45,94924,20.0,52,
Verona,Summer,64,63,725000,830000,6.84,50000,9.36,74699,22.2,58,
Verona,Winter,28,27,649000,714000,0.0,0,5.65,43512,55.6,75,
Warren,Fall,39,39,1225000,1180000,-1.25,-19000,-1.28,-25018,69.2,85,
Warren,Spring,82,82,1262500,1309500,0.01,500,1.87,20380,50.0,69,
Warren,Summer,55,54,1199950,1246000,-0.49,-5000,1.23,-6242,63.0,76,
Warren,Winter,48,48,945000,973500,0.0,0,0.92,4996,60.4,79,
Watchung,Fall,12,12,1024500,1142500,2.69,26550,4.23,21350,41.7,72,
Watchung,Spring,26,26,1075000,1125000,3.55,38000,4.02,43560,34.6,62,
Watchung,Summer,24,24,874500,916409,0.04,500,0.3,-11295,50.0,59,
Watchung,Winter,13,13,1399999,1475000,0.0,0,1.7,25324,53.8,74,
Wayne,Fall,107,107,735000,745000,3.72,30100,5.08,42697,31.8,73,
Wayne,Spring,201,200,699000,763500,5.56,37000,6.52,48634,21.5,63,
Wayne,Summer,150,149,749000,755000,4.58,30100,5.91,43245,21.5,62,
Wayne,Winter,112,112,662450,710556,3.73,21000,4.76,33396,24.1,70,
West Orange,Fall,84,84,650000,699500,5.55,30500,6.47,43409,26.2,76,
West Orange,Spring,228,226,638500,697000,9.2,55000,10.42,70500,14.6,58,
West Orange,Summer,134,134,649000,682500,6.75,39000,7.96,56750,22.4,62,
West Orange,Winter,109,109,609000,660000,7.16,40000,7.14,46476,22.0,62,
Westfield,Fall,62,62,1174500,1365000,6.92,67500,8.81,96989,22.6,65,
Westfield,Spring,193,193,1199000,1375000,9.06,101000,10.5,119316,17.1,58,
Westfield,Summer,104,104,1137500,1277000,4.15,48000,6.53,63924,26.0,53,
Westfield,Winter,72,72,1024500,1194000,5.72,66054,7.38,84875,25.0,55,
Woodbridge,Fall,7,7,519000,515000,0.2,1000,1.5,5421,42.9,76,yes
Woodbridge,Spring,23,23,485000,500000,5.54,30001,4.83,23513,13.0,57,
Woodbridge,Summer,13,13,485000,510000,3.69,20100,4.88,22185,15.4,63,
Woodbridge,Winter,12,12,462500,496142,1.9,9206,4.53,20233,41.7,59,
Woodland Park,Fall,51,51,599000,610000,2.0,10100,1.35,4275,39.2,88,
Woodland Park,Spring,73,73,599900,653000,4.76,26000,5.67,32471,23.3,56,
Woodland Park,Summer,53,53,589900,620000,3.41,13000,5.18,33690,32.1,57,
Woodland Park,Winter,40,40,559500,600000,3.65,20500,4.05,23351,32.5,67,
