town,season,sales_all,n,median_list_price,median_sold_price,median_sold_vs_ask_pct,median_sold_vs_ask_abs,mean_sold_vs_ask_pct,mean_sold_vs_ask_abs,pct_at_or_under_ask,median_dom,thin
Chatham,Spring,204,204,1395000,1589000,7.21,100050,9.61,125431,21.1,69,
Chatham,Summer,164,164,1100000,1228250,5.31,46000,6.59,75776,32.3,58,
Chatham,Winter,88,88,1137500,1360000,6.44,53000,8.4,100580,27.3,61,
Chester,Fall,65,65,950000,950000,0.0,0,1.75,13598,50.8,67,
Chester,Spring,74,73,929000,999000,4.64,50000,5.21,51021,27.4,68,
Chester,Summer,98,98,980000,985000,1.48,11500,1.81,6959,42.9,74,
Chester,Winter,29,29,799000,850000,1.3,10010,4.2,25663,34.5,76,
Clark,Fall,56,56,649450,645000,2.08,15500,2.32,15179,33.9,61,
Clark,Spring,61,61,679000,690000,4.0,25000,3.99,24920,21.3,65,
Clark,Summer,77,77,699000,720000,3.81,25100,3.56,20424,24.7,59,
Clark,Winter,32,32,745500,785000,3.08,20050,2.48,13050,37.5,72,
Colonia,Fall,29,29,569900,615000,0.96,5100,2.75,12095,41.4,60,
Colonia,Spring,27,27,599000,620000,5.08,31000,5.93,33491,11.1,74,
Colonia,Summer,32,32,594900,627500,5.67,32550,5.3,29841,25.0,79,
Colonia,Winter,15,15,599999,680000,4.62,25000,4.76,27937,6.7,61,
Cranford,Fall,98,98,684000,708000,4.13,17550,4.85,31269,35.7,56,
Cranford,Spring,135,135,785000,850000,7.46,56000,8.49,65158,13.3,55,
Cranford,Summer,141,141,739900,805000,4.78,30100,5.83,42596,22.0,55,
Cranford,Winter,64,64,679450,710000,3.49,21000,4.44,31691,32.8,56,
Denville,Fall,112,112,639900,650000,2.28,10500,3.16,18301,38.4,69,
Denville,Spring,124,121,600000,650000,4.76,26000,6.08,40821,19.8,54,
Denville,Summer,170,169,650000,675000,4.53,25000,4.57,29544,27.2,58,
Denville,Winter,80,80,577450,612500,2.17,12500,3.5,19756,38.8,67,
East Hanover,Fall,39,39,779990,818000,3.51,24063,4.44,35194,25.6,59,
East Hanover,Spring,51,51,819999,879000,6.38,49650,6.07,55300,23.5,63,
East Hanover,Summer,58,58,795000,877500,3.92,29100,5.24,44513,25.9,52,
East Hanover,Winter,36,36,787000,783500,2.66,17000,3.96,30817,27.8,60,
Edison,Fall,45,45,599000,610000,3.08,15100,3.48,15301,24.4,61,
Edison,Spring,74,74,632000,657500,3.11,20800,4.68,30742,32.4,68,
Edison,Summer,69,69,599900,645000,4.55,15100,4.13,24747,27.5,65,
Edison,Winter,39,39,679000,689000,0.54,2600,2.15,8916,48.7,76,
Elmwood Park,Fall,22,22,589450,615000,5.02,20050,3.71,21968,36.4,64,
Elmwood Park,Spring,21,21,630000,635000,-0.31,-2500,1.72,13753,66.7,77,
Elmwood Park,Summer,34,34,559500,599500,2.98,20500,4.49,21697,29.4,64,
Elmwood Park,Winter,17,17,549000,606500,1.22,10000,3.05,14914,29.4,98,
Essex Fells,Fall,5,5,1750000,1500000,4.04,76000,3.37,25600,40.0,63,yes
Essex Fells,Spring,13,13,1489000,1450000,-2.35,-20000,1.8,-26377,61.5,77,
Essex Fells,Summer,15,15,1499000,1500000,-1.75,-25000,1.36,-36667,66.7,70,
Essex Fells,Winter,4,4,1499000,1540000,3.79,51000,2.1,27000,25.0,55,yes
Fairfield,Fall,12,12,679500,702500,0.01,50,1.61,5483,50.0,88,
Fairfield,Spring,16,16,734450,795500,7.19,55100,7.83,74600,12.5,68,
Fairfield,Summer,39,39,749900,770000,4.39,35100,5.06,39913,25.6,67,
Fairfield,Winter,7,7,1100000,1050000,0.0,0,3.11,28909,57.1,69,yes
Fanwood,Fall,46,46,699900,751000,5.38,29500,6.39,45672,21.7,63,
Fanwood,Spring,56,56,734450,788500,6.16,45550,7.26,56495,21.4,60,
Fanwood,Summer,58,58,704900,760000,5.51,34250,5.87,40335,19.0,56,
Fanwood,Winter,31,31,749000,820000,6.01,35100,6.75,49317,29.0,68,
Florham Park,Fall,54,54,884000,949500,2.54,15500,3.55,28217,33.3,59,
Florham Park,Spring,67,67,899000,960000,3.03,26000,5.36,50898,31.3,64,
Florham Park,Summer,74,74,955000,1025000,4.35,30600,5.63,50005,29.7,64,
Florham Park,Winter,44,44,994250,1087500,0.0,0,2.29,19289,52.3,82,
Franklin Lakes,Fall,13,13,1699000,1770000,-1.8,-34000,0.55,446,61.5,99,
Franklin Lakes,Spring,33,33,1599000,1605000,0.0,0,2.74,17181,51.5,84,
Franklin Lakes,Summer,32,32,1272000,1337000,0.45,5025,2.22,-7526,46.9,80,
Franklin Lakes,Winter,18,18,1499450,1587500,-1.6,-14500,-1.66,-68693,66.7,109,
Garwood,Fall,22,22,662000,700000,3.71,23500,5.6,37038,18.2,62,
Garwood,Spring,31,31,675000,707000,5.28,31000,4.21,28300,38.7,62,
Garwood,Summer,30,30,642000,662500,3.92,22750,3.78,24199,23.3,58,
Garwood,Winter,17,17,659800,685000,0.2,1000,2.86,19712,41.2,58,
Gillette,Fall,22,22,550000,572750,0.1,500,0.36,5824,50.0,71,
Gillette,Spring,29,29,655000,700000,6.42,47000,5.29,38959,31.0,66,
Gillette,Summer,32,32,642000,650000,6.54,37550,5.27,40853,34.4,59,
Gillette,Winter,10,10,542500,542500,2.13,10050,2.62,22098,40.0,60,
Glen Ridge,Fall,39,33,799000,975000,24.15,226000,20.33,208755,6.1,54,
Glen Ridge,Spring,83,71,999000,1225000,20.24,201000,19.06,200698,11.3,62,
Glen Ridge,Summer,74,71,799000,999999,20.6,161000,19.33,178183,12.7,55,
Glen Ridge,Winter,37,33,770000,880000,23.67,189000,21.68,215924,15.2,62,
Glen Rock,Fall,32,32,899000,1000500,10.27,91500,10.77,95756,6.2,60,
Glen Rock,Spring,32,32,932000,1213500,15.52,136000,16.52,163247,3.1,60,
Glen Rock,Summer,67,67,979000,999999,6.01,51000,7.8,74153,25.4,59,
Glen Rock,Winter,22,22,889000,999999,6.67,73000,8.53,68741,18.2,60,
Green Brook,Fall,58,58,564950,587500,1.84,10100,2.69,6438,41.4,68,
Green Brook,Spring,65,64,557000,592500,3.55,20550,4.04,22518,25.0,64,
Green Brook,Summer,67,67,598000,610000,1.84,11000,3.52,14310,35.8,68,
Green Brook,Winter,55,55,514000,528000,2.52,11000,2.91,17193,38.2,69,
Haledon,Fall,7,7,615000,635000,3.34,20000,6.3,33157,14.3,59,yes
Haledon,Spring,4,4,537000,552550,1.94,12550,3.46,16525,25.0,94,yes
Haledon,Summer,13,13,499000,499000,4.67,21000,5.04,25662,30.8,54,
Haledon,Winter,4,4,510000,530000,9.91,51000,7.39,35500,25.0,66,yes
Hanover Township,Fall,41,41,689900,700000,4.74,30100,5.88,40898,29.3,53,
Hanover Township,Spring,46,46,670000,707450,8.98,58500,8.8,57644,23.9,54,
Hanover Township,Summer,52,52,597450,622500,3.05,22500,5.22,29662,23.1,52,
Hanover Township,Winter,14,13,724900,775000,2.89,26000,4.17,32758,15.4,54,
Livingston,Fall,135,135,1050000,1100000,1.37,12000,3.71,34228,41.5,70,
Livingston,Spring,169,169,1050000,1200000,5.24,50000,7.21,64419,30.2,66,
Livingston,Summer,210,210,992000,1072250,3.05,26000,4.6,34822,36.7,62,
Livingston,Winter,80,80,1060000,1150000,0.56,10000,3.98,32847,47.5,78,
Long Valley,Fall,75,75,650000,700000,1.14,10000,2.68,12628,38.7,62,
Long Valley,Spring,90,90,699000,750000,5.35,35000,5.2,35945,21.1,62,
Long Valley,Summer,119,119,695000,720000,3.74,25000,4.1,24963,27.7,62,
Long Valley,Winter,41,41,699900,685000,2.2,17500,3.26,21165,39.0,70,
Madison,Fall,85,85,1075000,1150000,4.25,32501,6.18,57715,30.6,62,
Madison,Spring,105,105,1175000,1310000,7.36,76000,10.17,112980,21.9,70,
Madison,Summer,101,101,899000,999999,5.02,35100,6.14,54697,29.7,59,
Madison,Winter,50,50,988000,1162500,4.05,41000,7.54,86235,32.0,66,
Maplewood,Fall,151,151,799000,900000,6.39,45000,8.83,78447,27.8,58,
Maplewood,Spring,234,231,895000,1125000,15.39,137000,17.14,162520,10.4,59,
Maplewood,Summer,186,186,825000,962438,9.31,71000,11.33,101053,17.7,56,
Maplewood,Winter,101,100,837000,957500,11.31,100536,13.25,125782,15.0,50,
Martinsville,Fall,23,23,699900,755000,0.0,0,2.44,13625,52.2,69,
Martinsville,Spring,37,37,875000,900000,3.7,41000,4.43,36697,29.7,62,
Martinsville,Summer,33,33,829000,835000,2.73,28000,3.49,26633,21.2,68,
Martinsville,Winter,18,18,774500,828500,0.0,0,0.1,-9533,55.6,62,
Mendham,Fall,56,56,1124500,1150000,-2.03,-22000,-0.77,-21214,73.2,71,
Mendham,Spring,98,98,1099995,1137500,4.1,35000,4.61,30733,37.8,68,
Mendham,Summer,104,104,897000,961500,0.58,5500,2.18,10830,48.1,65,
Mendham,Winter,49,49,1175000,1220000,0.0,0,1.01,-3277,53.1,68,
Mendham Township,Fall,7,7,971500,971500,10.91,60000,8.99,108571,42.9,54,yes
Mendham Township,Spring,9,9,1235000,1310000,3.03,25001,2.24,27445,33.3,69,yes
Mendham Township,Summer,22,22,1012000,999475,0.52,4500,0.12,2420,45.5,74,
Mendham Township,Winter,8,8,1244500,1225000,1.33,13500,0.15,-36296,37.5,70,yes
Metuchen,Fall,21,21,680000,700000,4.74,30000,6.32,40578,23.8,66,
Metuchen,Spring,30,30,740000,737500,9.85,68000,8.87,67764,16.7,62,
Metuchen,Summer,24,24,670000,714000,5.09,28500,5.59,36967,33.3,62,
Metuchen,Winter,15,15,670000,705000,5.13,30000,5.16,39673,26.7,55,
Millburn,Fall,32,31,1057000,1110000,3.26,35000,5.74,56898,32.3,55,
Millburn,Spring,60,60,1295000,1475000,10.1,128000,10.63,119552,16.7,61,
Millburn,Summer,71,71,1195000,1325000,4.55,50000,6.69,78209,33.8,63,
Millburn,Winter,24,24,923944,1060000,6.86,57444,8.78,75833,33.3,60,
Millington,Fall,10,10,956500,935000,-0.56,-7500,0.89,10800,60.0,84,
Millington,Spring,29,29,849000,875000,6.32,45000,6.31,51645,13.8,57,
Millington,Summer,29,29,825000,850000,4.52,40000,5.35,49290,24.1,49,
Millington,Winter,7,7,749000,755000,0.8,6000,1.77,10643,42.9,126,yes
Montclair,Fall,172,155,899000,1175000,15.91,126000,17.59,178321,17.4,56,
Montclair,Spring,306,260,1094500,1368000,21.8,240000,21.25,252584,7.7,64,
Montclair,Summer,241,228,929000,1145000,14.03,126000,16.47,169896,15.8,58,
Montclair,Winter,98,85,975000,1100000,14.09,101000,16.32,156153,18.8,57,
Montville,Fall,71,71,692000,705000,3.03,15000,3.66,16371,35.2,66,
Montville,Spring,99,99,799900,905000,5.37,45100,5.48,45013,22.2,70,
Montville,Summer,90,90,767000,794000,6.26,41150,6.84,52126,21.1,66,
Montville,Winter,47,47,688800,701000,1.12,8000,2.38,15626,44.7,69,
Morris Plains,Fall,109,109,647900,667000,2.44,15143,3.68,22632,30.3,63,
Morris Plains,Spring,126,126,685000,733503,5.79,33000,5.91,42445,20.6,58,
Morris Plains,Summer,164,164,675000,712500,5.0,30000,6.13,40885,28.0,58,
Morris Plains,Winter,67,66,682000,706508,2.66,15550,3.96,30294,31.8,58,
Morris Township,Fall,50,50,730000,760000,3.1,23056,4.44,37440,26.0,56,
Morris Township,Spring,41,41,835000,910000,8.33,68500,7.75,71713,17.1,63,
Morris Township,Summer,86,86,788500,850262,5.54,37050,6.88,54421,29.1,62,
Morris Township,Winter,16,16,800000,793000,0.56,4000,1.59,10406,43.8,64,
Morristown,Fall,175,174,775000,796500,2.15,15000,3.58,25465,37.4,65,
Morristown,Spring,261,261,799000,837000,5.08,40000,6.75,59318,29.5,62,
Morristown,Summer,239,239,759000,800000,3.33,25000,4.85,38361,35.1,65,
Morristown,Winter,141,141,745000,776500,2.07,11000,4.2,28849,37.6,68,
Mountain Lakes,Fall,23,23,1050000,999000,-0.65,-9000,0.25,-3040,65.2,76,
Mountain Lakes,Spring,46,46,1325000,1400000,5.21,58000,6.62,81228,17.4,82,
Mountain Lakes,Summer,50,50,1087000,1103000,1.0,11056,3.96,33120,42.0,69,
Mountain Lakes,Winter,6,6,893500,945652,6.32,43000,6.13,73717,33.3,64,yes
Mountainside,Fall,37,37,899000,930000,2.63,25099,5.03,42072,27.0,58,
Mountainside,Spring,49,49,930000,1010000,7.72,88000,9.45,94852,22.4,68,
Mountainside,Summer,57,57,924900,948500,0.18,1000,2.51,11120,47.4,63,
Mountainside,Winter,27,27,899000,940000,5.22,40000,6.79,66429,25.9,63,
New Providence,Fall,63,63,875000,930000,8.24,70000,9.47,91866,23.8,57,
New Providence,Spring,96,96,897000,972500,9.55,83250,9.19,91830,17.7,56,
New Providence,Summer,96,96,850000,931000,7.67,70500,9.49,85498,16.7,54,
New Providence,Winter,50,50,827000,900500,7.78,63500,7.76,69925,24.0,54,
North Caldwell,Fall,18,18,948500,1050000,3.5,28000,4.9,41211,33.3,65,
North Caldwell,Spring,7,7,999990,1230000,5.01,61000,9.44,94730,28.6,105,yes
North Caldwell,Summer,24,23,1125000,1250000,3.33,28000,5.44,47687,34.8,57,
North Caldwell,Winter,5,5,910000,885000,0.0,0,3.0,30000,60.0,53,yes
North Haledon,Fall,44,44,649500,645000,1.95,13000,3.07,17702,38.6,85,
North Haledon,Spring,61,60,662500,681450,2.66,20100,3.84,24457,28.3,74,
North Haledon,Summer,78,78,599900,633500,4.23,27000,5.03,30022,26.9,62,
North Haledon,Winter,42,42,642950,662500,1.14,7000,2.49,13986,42.9,72,
Nutley,Fall,96,96,622500,642500,3.78,22250,4.81,28801,28.1,62,
Nutley,Spring,123,123,629000,680000,6.25,35100,6.51,38493,20.3,68,
Nutley,Summer,183,183,629000,645000,4.0,20000,4.94,26435,29.5,66,
Nutley,Winter,73,73,609999,645000,3.15,16000,5.47,32887,34.2,71,
Parsippany-Troy Hills,Fall,124,124,599450,639000,2.92,15000,3.79,19525,34.7,59,
Parsippany-Troy Hills,Spring,125,123,675000,715000,6.67,45000,6.57,42218,23.6,57,
Parsippany-Troy Hills,Summer,141,141,650000,695000,5.26,35000,6.17,36964,21.3,55,
Parsippany-Troy Hills,Winter,83,83,648000,650000,4.78,26000,4.91,26874,30.1,60,
Pompton Lakes,Fall,47,47,449900,465500,1.4,10100,4.03,17196,42.6,74,
Pompton Lakes,Spring,69,69,479000,520000,7.14,31000,8.29,38321,15.9,59,
Pompton Lakes,Summer,103,103,489900,520000,4.74,20112,6.15,28030,23.3,62,
Pompton Lakes,Winter,56,56,479450,500000,2.46,9600,3.37,15061,32.1,72,
Pompton Plains,Fall,37,37,565000,605000,1.19,6000,3.03,15442,32.4,64,
Pompton Plains,Spring,52,52,589900,615000,5.13,25100,5.36,35634,13.5,59,
Pompton Plains,Summer,63,63,649900,649900,1.75,11000,1.88,2964,42.9,66,
Pompton Plains,Winter,32,32,571388,590000,6.54,26600,5.22,26887,28.1,64,
Randolph,Fall,111,111,749888,780000,1.3,10000,2.97,22634,38.7,63,
Randolph,Spring,172,172,782500,831500,5.42,43050,6.61,50597,19.2,64,
Randolph,Summer,199,199,700000,760000,4.16,26000,4.93,35442,27.6,62,
Randolph,Winter,82,82,700000,725000,3.79,25500,5.26,39270,30.5,68,
Roseland,Fall,19,19,849000,869000,3.65,31000,6.66,49911,26.3,66,
Roseland,Spring,22,22,764450,808000,7.21,50050,6.91,50696,22.7,60,
Roseland,Summer,35,35,729000,775000,5.46,39000,6.88,56347,34.3,69,
Roseland,Winter,13,13,699900,718000,4.57,31000,5.39,41770,7.7,60,
Scotch Plains,Fall,96,96,749000,801000,4.8,30500,5.24,45081,30.2,56,
Scotch Plains,Spring,168,167,849999,950000,7.83,60099,9.02,78926,22.2,66,
Scotch Plains,Summer,160,160,799000,856500,4.83,35500,6.54,57513,26.9,61,
Scotch Plains,Winter,79,79,839000,875000,3.24,26000,6.2,59994,27.8,62,
Short Hills,Fall,64,64,2191500,2335000,3.62,64000,4.51,71997,40.6,74,
Short Hills,Spring,144,144,2185000,2303500,8.14,151500,7.7,131450,29.9,71,
Short Hills,Summer,120,120,2191500,2205000,2.98,55000,3.88,56080,41.7,60,
Short Hills,Winter,52,51,1895000,2100000,2.97,52000,5.65,77834,39.2,66,
South Orange,Fall,81,81,922000,1025000,5.75,45000,8.07,74504,17.3,60,
South Orange,Spring,161,160,989000,1195000,14.38,148673,15.29,159844,14.4,64,
South Orange,Summer,128,128,899000,999999,7.77,51000,10.57,95502,17.2,56,
South Orange,Winter,58,57,869000,970000,6.51,61000,10.44,96527,17.5,57,
South Plainfield,Fall,36,36,549900,548500,2.54,13000,1.53,8947,33.3,72,
South Plainfield,Spring,44,44,537000,542500,4.7,25005,5.3,26134,18.2,67,
South Plainfield,Summer,53,53,535000,560000,3.97,21000,4.32,22419,24.5,57,
South Plainfield,Winter,34,34,529450,557500,1.09,6000,2.28,13982,29.4,72,
Springfield,Fall,77,77,625000,642000,1.82,11000,3.57,22779,32.5,63,
Springfield,Spring,105,105,649999,695000,5.46,32000,6.12,43248,16.2,63,
Springfield,Summer,123,123,629000,675000,4.01,21000,5.19,33124,28.5,63,
Springfield,Winter,45,45,599000,630000,3.81,15001,3.37,20382,33.3,62,
Stirling,Fall,8,8,567500,573500,-1.16,-7250,0.3,-12175,62.5,117,yes
Stirling,Spring,16,16,662000,697500,3.21,19500,6.98,52547,25.0,60,
Stirling,Summer,23,23,675000,700000,6.52,47000,4.34,38974,26.1,56,
Stirling,Winter,6,6,607000,635500,5.61,36100,4.9,30033,0.0,52,yes
Summit,Fall,114,114,1125000,1222500,7.9,70000,7.95,98729,26.3,54,
Summit,Spring,195,195,1300000,1500000,10.53,125052,11.54,157555,13.3,67,
Summit,Summer,180,179,1125000,1293000,9.41,96000,9.29,107123,27.4,59,
Summit,Winter,68,68,1300000,1315000,4.61,34500,6.82,82877,36.8,60,
Totowa,Fall,28,28,619000,647500,1.11,6075,2.61,11231,39.3,74,
Totowa,Spring,37,37,625000,660000,4.38,30000,3.73,21457,21.6,68,
Totowa,Summer,54,54,584450,600500,4.46,25100,4.36,23088,27.8,76,
Totowa,Winter,28,27,698800,715000,2.97,15700,3.08,9834,37.0,88,
Towaco,Fall,20,20,704950,738788,4.43,25000,3.99,30764,30.0,80,
Towaco,Spring,31,31,699000,712000,5.21,26000,6.51,68402,25.8,61,
Towaco,Summer,29,29,799900,885000,5.79,74000,5.67,49621,27.6,62,
Towaco,Winter,26,26,652000,645000,0.15,1000,1.34,19416,46.2,67,
Verona,Fall,71,70,599900,676000,5.5,29813,7.64,53915,30.0,62,
Verona,Spring,102,100,699000,818000,8.31,48800,11.06,84807,26.0,56,
Verona,Summer,132,131,639000,680000,5.6,30000,7.99,62774,26.0,60,
Verona,Winter,42,41,665000,700000,1.5,6000,6.65,49415,48.8,70,
Warren,Fall,91,91,1199000,1195000,0.0,-1,-1.01,-20736,65.9,74,
Warren,Spring,128,128,1250000,1300000,0.29,5000,2.32,28268,46.9,71,
Warren,Summer,158,157,1125000,1116000,0.0,0,1.18,-1000,54.8,69,
Warren,Winter,66,66,992000,1025000,-1.54,-11750,-0.05,-3759,63.6,82,
Watchung,Fall,34,34,908700,938000,-0.35,-3700,1.41,-2894,52.9,84,
Watchung,Spring,40,40,1129500,1042500,1.79,16550,2.53,27064,45.0,76,
Watchung,Summer,51,51,925000,940000,0.0,0,0.94,-3574,56.9,72,
Watchung,Winter,19,19,1299900,1465000,0.0,0,1.65,23235,57.9,74,
Wayne,Fall,257,257,649000,680000,4.43,26000,4.58,32957,29.6,66,
Wayne,Spring,290,289,675000,728000,5.75,36000,6.42,47396,18.7,64,
Wayne,Summer,368,367,685000,730000,5.02,35000,6.2,42204,20.4,64,
Wayne,Winter,173,173,675000,700000,3.1,19000,4.11,26972,28.3,70,
West Caldwell,Fall,13,13,699000,750000,10.19,58000,8.42,56255,15.4,52,
West Caldwell,Spring,8,8,712000,820000,15.18,112000,15.4,107001,0.0,66,yes
West Caldwell,Summer,13,13,699000,740000,5.87,41000,7.69,51593,23.1,58,
West Caldwell,Winter,6,6,584450,614500,2.42,12550,3.13,19050,50.0,88,yes
West Orange,Fall,222,222,599450,650000,6.38,32500,7.39,44321,23.4,63,
West Orange,Spring,320,317,625000,680000,9.11,51940,10.48,68183,14.2,61,
West Orange,Summer,332,332,616500,660000,7.52,44050,8.48,55964,21.7,61,
West Orange,Winter,170,170,599000,649998,6.85,40000,8.03,49852,24.1,64,
Westfield,Fall,142,142,1150000,1225162,4.41,36000,6.44,65812,29.6,62,
Westfield,Spring,284,283,1199000,1350000,9.3,101000,9.96,110099,20.1,62,
Westfield,Summer,255,255,1125000,1250000,4.27,50000,5.68,56789,28.6,57,
Westfield,Winter,105,105,1050000,1205000,4.25,51000,7.04,78285,28.6,56,
Woodbridge,Fall,17,17,475000,490000,3.08,15100,3.04,12535,23.5,76,
Woodbridge,Spring,23,23,485000,500000,5.54,30001,4.83,23513,13.0,57,
Woodbridge,Summer,29,29,449900,500000,3.69,20000,4.48,19822,24.1,65,
Woodbridge,Winter,17,17,429999,452284,4.84,15001,4.6,19929,29.4,54,
Woodland Park,Fall,81,81,589000,610000,2.27,11000,2.39,14424,37.0,79,
Woodland Park,Spring,107,107,585000,615000,5.21,29000,6.07,33870,21.5,65,
Woodland Park,Summer,116,116,589250,600500,3.26,14800,5.09,31044,26.7,62,
Woodland Park,Winter,59,59,569000,585000,3.49,16000,4.23,23689,33.9,65,
