town,season,sales_all,n,median_list_price,median_sold_price,median_sold_vs_ask_pct,median_sold_vs_ask_abs,mean_sold_vs_ask_pct,mean_sold_vs_ask_abs,pct_at_or_under_ask,median_dom,thin
East Hanover,Spring,35,35,925000,999000,7.22,66100,7.07,66812,22.9,62,
East Hanover,Summer,36,36,824450,912503,5.69,43050,6.14,54707,22.2,51,
East Hanover,Winter,26,26,814495,836500,3.3,30055,4.91,37312,23.1,60,
Edison,Fall,24,24,634950,620000,1.84,15000,2.1,11980,33.3,59,
Edison,Spring,48,48,649000,647500,2.75,15500,3.66,25071,37.5,74,
Edison,Summer,36,36,664000,680000,0.04,550,0.82,6737,47.2,64,
Edison,Winter,29,29,649000,635000,0.0,0,0.78,836,51.7,83,
Elmwood Park,Fall,12,12,662000,732500,5.88,35500,4.35,25433,41.7,60,
Elmwood Park,Spring,12,12,639500,632500,-1.44,-6450,-0.04,-608,83.3,81,
Elmwood Park,Summer,13,13,725000,740000,2.77,15000,2.49,9654,38.5,67,
Elmwood Park,Winter,14,14,617450,690000,1.17,10000,2.27,10808,35.7,88,
Essex Fells,Fall,3,3,1750000,1500000,4.04,101000,3.5,17333,33.3,63,yes
Essex Fells,Spring,10,10,1499500,1532500,-1.77,-15000,1.05,-35690,60.0,72,
Essex Fells,Summer,7,7,1499000,1500000,-1.75,-25000,-1.53,-47571,71.4,82,yes
Essex Fells,Winter,4,4,1499000,1540000,3.79,51000,2.1,27000,25.0,55,yes
Fairfield,Fall,2,2,779950,769950,-1.51,-10000,-1.51,-10000,100.0,65,yes
Fairfield,Spring,9,9,749000,810999,7.65,55100,9.43,88144,11.1,67,yes
Fairfield,Summer,23,23,799000,835000,3.53,30000,5.39,42348,26.1,67,
Fairfield,Winter,3,3,1250000,1301260,0.01,100,6.1,67120,33.3,42,yes
Fanwood,Fall,17,17,729000,803000,6.94,54100,7.43,58371,23.5,71,
Fanwood,Spring,41,41,729900,800000,5.15,36000,7.45,59271,24.4,57,
Fanwood,Summer,31,31,759000,801000,5.02,38500,5.91,42761,19.4,52,
Fanwood,Winter,21,21,795000,850000,7.74,66000,7.84,59498,23.8,66,
Florham Park,Fall,17,17,875000,950000,2.52,16000,2.07,20300,29.4,68,
Florham Park,Spring,43,43,899000,999995,3.45,31000,5.36,49721,30.2,55,
Florham Park,Summer,42,42,1099000,1150000,5.25,52050,6.81,62398,23.8,58,
Florham Park,Winter,27,27,1100000,1190000,0.0,1,2.57,15078,51.9,82,
Franklin Lakes,Fall,8,8,1749500,1737500,-0.9,-17000,3.59,50600,62.5,110,yes
Franklin Lakes,Spring,20,20,1639450,1739500,0.35,5550,3.96,30922,45.0,74,
Franklin Lakes,Summer,15,15,1699999,1650000,2.69,26000,4.5,-6333,46.7,80,
Franklin Lakes,Winter,12,12,1991950,1887500,-3.34,-22500,-3.86,-117817,75.0,105,
Garwood,Fall,12,12,689450,700000,2.79,18000,2.47,16267,16.7,76,
Garwood,Spring,19,19,699000,715000,5.28,31000,3.93,27379,36.8,57,
Garwood,Summer,15,15,674999,665000,3.9,25000,2.97,21747,33.3,61,
Garwood,Winter,10,10,774250,778000,1.77,13000,2.37,19350,30.0,52,
Gillette,Fall,9,9,749000,740000,0.0,0,0.82,11625,66.7,71,yes
Gillette,Spring,24,24,652000,692500,6.84,49000,5.1,39321,29.2,63,
Gillette,Summer,17,17,645000,650000,4.32,30000,3.45,28706,41.2,61,
Gillette,Winter,4,4,649700,651750,1.12,5050,1.83,20525,50.0,133,yes
Glen Ridge,Fall,19,15,999000,1275000,25.13,256000,19.56,270067,13.3,54,
Glen Ridge,Spring,64,53,1099000,1325000,22.36,226000,21.92,235990,7.5,59,
Glen Ridge,Summer,32,31,825000,1080000,16.0,116000,18.52,185820,6.5,57,
Glen Ridge,Winter,27,24,799500,995000,24.44,246000,23.18,251687,12.5,53,
Glen Rock,Fall,10,10,919000,1076000,10.45,98500,12.38,117300,0.0,58,
Glen Rock,Spring,22,22,932000,1142500,14.93,130000,16.77,161877,0.0,59,
Glen Rock,Summer,28,28,1022000,1174500,3.47,36000,5.55,53866,39.3,61,
Glen Rock,Winter,15,15,899900,999999,6.5,85000,9.12,77053,13.3,59,
Green Brook,Fall,35,35,565000,606000,0.6,2100,2.1,2191,45.7,68,
Green Brook,Spring,47,47,579750,610000,2.71,20100,2.91,16542,27.7,61,
Green Brook,Summer,33,33,625000,650000,0.02,100,2.28,10033,48.5,74,
Green Brook,Winter,35,35,479000,495000,2.35,11000,2.57,18735,40.0,67,
Hanover Township,Fall,19,19,700000,730000,4.74,30000,6.21,48926,31.6,65,
Hanover Township,Spring,35,35,690000,709900,5.38,50000,7.84,50043,28.6,54,
Hanover Township,Summer,23,23,599900,690000,2.6,15100,5.39,30714,26.1,47,
Hanover Township,Winter,12,11,724900,775000,2.89,20000,4.11,31441,18.2,54,
Livingston,Fall,61,61,1100000,1100000,1.42,15000,3.69,37396,42.6,74,
Livingston,Spring,114,114,999999,1190000,5.89,51000,7.74,70240,28.1,63,
Livingston,Summer,104,104,1009000,1150000,0.78,6000,3.51,27532,42.3,62,
Livingston,Winter,54,54,1125000,1175000,0.56,10000,3.91,38172,46.3,78,
Long Valley,Fall,32,32,750000,742500,1.26,10050,2.26,10759,37.5,62,
Long Valley,Spring,60,60,699450,753500,4.78,32425,4.22,28060,25.0,60,
Long Valley,Summer,48,48,727000,767500,3.32,16500,2.8,15371,29.2,64,
Long Valley,Winter,24,24,734500,677500,0.01,50,1.12,5996,50.0,83,
Madison,Fall,38,38,1225000,1262500,5.03,57500,6.96,76995,36.8,72,
Madison,Spring,68,68,1199500,1396000,8.21,122250,11.9,131453,19.1,62,
Madison,Summer,46,46,899500,1082500,6.21,50500,7.68,73985,19.6,60,
Madison,Winter,30,30,992000,1257500,4.05,47125,8.43,91791,30.0,66,
Maplewood,Fall,70,70,799000,900000,8.17,53500,10.63,94753,30.0,58,
Maplewood,Spring,156,154,892500,1110000,16.11,146000,17.74,170534,8.4,57,
Maplewood,Summer,82,82,850000,1060000,10.07,87500,12.42,117945,15.9,52,
Maplewood,Winter,67,67,899000,1030000,11.51,110000,13.91,137675,11.9,50,
Martinsville,Fall,11,11,775000,805000,0.0,0,2.48,14609,54.5,81,
Martinsville,Spring,28,28,832000,872500,3.58,33500,4.22,32716,32.1,61,
Martinsville,Summer,10,10,1022500,1092500,0.92,6500,3.28,22000,20.0,68,
Martinsville,Winter,10,10,1082000,1082500,-0.23,-4500,-0.18,-19600,60.0,62,
Mendham,Fall,34,34,1149500,1155000,-2.27,-27000,-1.76,-25553,73.5,83,
Mendham,Spring,73,73,1119000,1150000,3.51,26000,4.36,31141,41.1,65,
Mendham,Summer,48,48,1087500,1082500,0.0,0,2.43,19018,56.2,64,
Mendham,Winter,40,40,1199450,1264500,0.06,500,1.36,1079,50.0,69,
Metuchen,Fall,11,11,700000,700000,4.48,30000,6.16,45455,36.4,76,
Metuchen,Spring,19,19,725000,760000,12.36,78000,11.08,84654,5.3,58,
Metuchen,Summer,14,14,670000,720500,1.33,9050,4.7,33150,42.9,59,
Metuchen,Winter,11,11,625000,715000,5.13,30000,5.27,40727,27.3,56,
Millburn,Fall,10,9,1450000,1550000,6.29,35001,5.06,55778,22.2,53,yes
Millburn,Spring,39,39,1395000,1574000,10.07,130000,9.85,122582,20.5,62,
Millburn,Summer,26,26,1181500,1312500,4.85,50000,5.96,58581,34.6,63,
Millburn,Winter,15,15,899000,1121000,6.3,25000,6.51,51059,40.0,68,
Millington,Fall,5,5,988000,930000,-2.9,-29999,-3.18,-27600,100.0,105,yes
Millington,Spring,21,21,849000,875000,5.38,45000,6.68,56052,9.5,55,
Millington,Summer,15,15,885000,925000,6.96,70000,6.93,65213,20.0,48,
Millington,Winter,4,4,1039000,1012250,-0.47,-4250,-0.63,-5625,50.0,141,yes
Montclair,Fall,81,77,1090000,1280000,14.52,107400,15.56,174860,24.7,59,
Montclair,Spring,215,184,1099000,1380000,20.99,231600,21.14,256347,6.0,59,
Montclair,Summer,123,119,899000,1055000,12.57,130000,14.55,157596,17.6,58,
Montclair,Winter,66,57,999000,1177000,10.7,111000,16.49,161161,22.8,55,
Montville,Fall,28,28,699900,740000,-1.03,-7000,-0.03,-5957,57.1,93,
Montville,Spring,65,65,839000,908000,5.07,40100,5.56,47797,20.0,71,
Montville,Summer,41,41,779900,808000,5.63,45100,6.45,53101,14.6,60,
Montville,Winter,30,30,649000,699000,2.61,23500,3.37,25090,36.7,62,
Morris Plains,Fall,51,51,729900,735000,0.67,5100,2.42,14384,41.2,69,
Morris Plains,Spring,83,83,699000,734006,5.56,30500,6.13,44022,18.1,57,
Morris Plains,Summer,66,66,717000,747500,2.33,15050,4.99,36032,40.9,57,
Morris Plains,Winter,50,49,725000,735000,2.46,20000,4.08,32291,30.6,62,
Morristown,Fall,84,83,775000,800000,3.02,20000,3.93,33871,32.5,69,
Morristown,Spring,187,187,825000,893000,5.39,45000,7.0,64709,29.9,57,
Morristown,Summer,133,133,849000,875000,4.29,35000,5.53,50960,36.1,64,
Morristown,Winter,109,109,775000,827000,2.17,15000,4.0,29864,37.6,71,
Mountain Lakes,Fall,10,10,1080000,1099000,0.0,0,2.1,5989,60.0,81,
Mountain Lakes,Spring,31,31,1325000,1400000,7.35,81000,7.92,97329,19.4,82,
Mountain Lakes,Summer,27,27,1050000,1111000,0.0,0,5.32,43181,51.9,75,
Mountain Lakes,Winter,3,3,989000,1106303,-1.63,-13000,2.56,23101,66.7,71,yes
Mountainside,Fall,12,12,974450,972500,0.09,750,0.47,1767,41.7,76,
Mountainside,Spring,34,34,959000,1105000,9.73,100000,10.16,107116,17.6,64,
Mountainside,Summer,23,23,975000,999000,0.0,0,-0.83,-30661,65.2,63,
Mountainside,Winter,18,18,949009,1020004,8.57,72500,7.79,83233,27.8,62,
New Providence,Fall,29,29,999000,1115000,9.68,130001,10.36,105276,20.7,64,
New Providence,Spring,68,68,899000,1012000,10.07,90000,9.47,98017,17.6,56,
New Providence,Summer,44,44,899000,999000,8.35,86550,9.65,90590,22.7,60,
New Providence,Winter,30,30,869500,947000,7.83,64000,8.05,78086,26.7,51,
North Haledon,Fall,28,28,660950,655000,0.33,2500,2.66,13493,50.0,89,
North Haledon,Spring,51,50,687000,689000,3.42,21500,4.05,26604,26.0,74,
North Haledon,Summer,50,50,614450,637500,3.79,25500,4.7,27824,30.0,60,
North Haledon,Winter,35,35,639999,665000,1.33,10000,2.77,16523,37.1,72,
Nutley,Fall,39,39,629999,640000,2.71,13000,4.61,29571,33.3,67,
Nutley,Spring,80,80,644450,683400,5.2,30500,5.24,32403,25.0,64,
Nutley,Summer,90,90,613500,647500,2.42,15550,3.73,20267,27.8,65,
Nutley,Winter,47,47,629900,655000,4.43,16000,5.73,32850,31.9,71,
Parsippany-Troy Hills,Fall,50,50,639950,675000,1.72,8750,1.92,12195,44.0,64,
Parsippany-Troy Hills,Spring,81,79,691000,725000,5.67,40000,5.66,37851,24.1,56,
Parsippany-Troy Hills,Summer,57,57,674900,685000,4.13,25000,4.87,31382,29.8,56,
Parsippany-Troy Hills,Winter,63,63,649900,661000,4.37,25200,4.61,25040,31.7,60,
Pompton Lakes,Fall,17,17,515000,520000,1.36,5255,3.16,14091,47.1,80,
Pompton Lakes,Spring,43,43,499000,520000,7.69,31000,8.12,37698,16.3,58,
Pompton Lakes,Summer,44,44,549500,562500,3.24,15500,3.59,19385,34.1,62,
Pompton Lakes,Winter,33,33,524900,525110,1.02,6000,2.13,11695,36.4,80,
Pompton Plains,Fall,14,14,799450,797500,0.07,500,0.4,-600,50.0,81,
Pompton Plains,Spring,35,35,598800,630000,4.37,25100,5.56,36734,11.4,58,
Pompton Plains,Summer,27,27,699900,760000,2.25,18000,2.3,5427,40.7,66,
Pompton Plains,Winter,18,18,571388,590000,0.76,5000,3.04,14019,38.9,66,
Randolph,Fall,55,55,759900,785000,1.26,8100,2.65,19526,36.4,69,
Randolph,Spring,112,112,799000,855000,4.24,39500,6.29,50651,22.3,63,
Randolph,Summer,89,89,769000,818104,3.72,26000,4.03,29548,33.7,63,
Randolph,Winter,55,55,725000,779900,4.01,26000,5.13,40165,29.1,68,
Roseland,Fall,11,11,750000,760000,3.65,31000,6.22,44827,27.3,57,
Roseland,Spring,16,16,771950,850000,5.33,42550,5.54,40894,31.2,60,
Roseland,Summer,11,11,749900,775000,5.88,40001,8.19,71382,36.4,67,
Roseland,Winter,11,11,699900,718000,7.51,51000,6.39,49274,0.0,60,
Scotch Plains,Fall,39,39,899000,912000,1.6,15000,4.05,39399,41.0,76,
Scotch Plains,Spring,114,114,862000,950000,5.56,49050,7.84,71161,27.2,61,
Scotch Plains,Summer,73,73,799000,870120,6.34,54000,7.15,62907,27.4,60,
Scotch Plains,Winter,66,66,875000,882500,3.17,26000,5.31,54501,28.8,62,
Short Hills,Fall,31,31,2388000,2415000,3.62,72000,4.06,75343,41.9,83,
Short Hills,Spring,90,90,2347000,2575000,6.61,140000,6.58,113626,35.6,69,
Short Hills,Summer,48,48,2269000,2239400,2.01,32500,4.51,64968,45.8,59,
Short Hills,Winter,33,32,1895000,2237500,3.37,56250,6.21,96954,43.8,73,
South Orange,Fall,31,31,999000,1150000,5.23,45000,7.65,77087,19.4,57,
South Orange,Spring,108,107,989000,1175000,14.6,150000,15.9,168950,14.0,63,
South Orange,Summer,54,54,949000,1101500,7.0,53000,10.31,106196,22.2,56,
South Orange,Winter,39,38,879000,999999,8.7,73000,11.76,116179,10.5,55,
South Plainfield,Fall,17,17,525000,547000,1.43,6000,0.97,6265,41.2,78,
South Plainfield,Spring,29,29,549999,590000,3.21,15100,4.54,23728,17.2,70,
South Plainfield,Summer,23,23,575000,590000,3.23,20000,2.31,15400,34.8,53,
South Plainfield,Winter,28,28,564450,575000,0.83,5550,2.05,13079,32.1,72,
Springfield,Fall,33,33,675000,705000,1.69,12000,3.84,28033,30.3,63,
Springfield,Spring,73,73,649000,682000,5.41,31000,6.02,42460,20.5,63,
Springfield,Summer,60,60,620000,666250,3.4,20250,4.94,29202,30.0,62,
Springfield,Winter,34,34,643500,660000,3.69,15550,3.4,20918,32.4,63,
Stirling,Fall,1,1,885000,840000,-5.08,-45000,-5.08,-45000,100.0,85,yes
Stirling,Spring,13,13,699000,715000,2.8,18000,7.03,53008,23.1,57,
Stirling,Summer,8,8,727500,745000,6.07,47500,-0.28,34125,37.5,56,yes
Stirling,Winter,5,5,629000,641000,5.72,36200,5.37,33040,0.0,46,yes
Summit,Fall,61,61,1350000,1510000,8.0,102000,8.07,111599,34.4,59,
Summit,Spring,119,119,1299900,1514000,12.8,157000,13.37,187750,10.1,61,
Summit,Summer,76,76,1309000,1485000,9.18,123500,10.04,124729,27.6,54,
Summit,Winter,46,46,1300000,1357500,3.96,31500,7.13,88786,37.0,62,
Totowa,Fall,11,11,699900,750000,0.78,5000,0.66,-3518,45.5,75,
Totowa,Spring,23,23,649000,661000,4.38,30000,4.44,27196,17.4,60,
Totowa,Summer,24,24,594900,605500,4.98,27050,4.83,27699,25.0,74,
Totowa,Winter,19,19,719900,734900,2.97,20100,3.16,7522,36.8,86,
Towaco,Fall,13,13,709900,752577,3.57,25001,3.69,28253,30.8,78,
Towaco,Spring,21,21,749000,829173,5.21,26000,6.37,76465,28.6,66,
Towaco,Summer,19,19,860000,950000,5.56,80000,6.19,56658,26.3,60,
Towaco,Winter,23,23,675000,650000,0.13,1000,1.15,17509,47.8,67,
Verona,Fall,40,39,639000,737000,8.66,36000,9.33,70880,28.2,65,
Verona,Spring,78,76,679450,813500,11.85,71000,12.56,97030,19.7,53,
Verona,Summer,69,68,712000,818000,6.15,41000,8.91,70681,23.5,55,
Verona,Winter,28,27,649000,714000,0.0,0,5.65,43512,55.6,75,
Warren,Fall,39,39,1225000,1180000,-1.25,-19000,-1.28,-25018,69.2,85,
Warren,Spring,83,83,1275000,1319000,0.03,1000,1.85,20195,49.4,69,
Warren,Summer,58,57,1199900,1242000,-0.39,-4000,1.5,-2229,61.4,72,
Warren,Winter,48,48,945000,973500,0.0,0,0.92,4996,60.4,79,
Watchung,Fall,12,12,1024500,1142500,2.69,26550,4.23,21350,41.7,72,
Watchung,Spring,26,26,1075000,1125000,3.55,38000,4.02,43560,34.6,62,
Watchung,Summer,26,26,874500,916409,0.0,0,0.28,-10427,53.8,66,
Watchung,Winter,13,13,1399999,1475000,0.0,0,1.7,25324,53.8,74,
Wayne,Fall,107,107,735000,745000,3.72,30100,5.08,42697,31.8,73,
Wayne,Spring,202,201,699000,760000,5.47,37000,6.43,48268,21.9,64,
Wayne,Summer,161,160,727000,750000,4.58,30050,5.81,42860,22.5,62,
Wayne,Winter,112,112,662450,710556,3.73,21000,4.76,33396,24.1,70,
West Orange,Fall,84,84,650000,699500,5.55,30500,6.47,43409,26.2,76,
West Orange,Spring,229,227,639000,699000,9.09,55000,10.39,70300,14.5,59,
West Orange,Summer,148,148,649000,682500,6.88,40050,8.05,57141,21.6,62,
West Orange,Winter,109,109,609000,660000,7.16,40000,7.14,46476,22.0,62,
Westfield,Fall,62,62,1174500,1365000,6.92,67500,8.81,96989,22.6,65,
Westfield,Spring,195,195,1199000,1375000,9.72,110000,10.6,121939,16.9,58,
Westfield,Summer,112,112,1150000,1288500,3.76,33000,6.15,60083,28.6,54,
Westfield,Winter,72,72,1024500,1194000,5.72,66054,7.38,84875,25.0,55,
Woodbridge,Fall,7,7,519000,515000,0.2,1000,1.5,5421,42.9,76,yes
Woodbridge,Spring,23,23,485000,500000,5.54,30001,4.83,23513,13.0,57,
Woodbridge,Summer,13,13,485000,510000,3.69,20100,4.88,22185,15.4,63,
Woodbridge,Winter,12,12,462500,496142,1.9,9206,4.53,20233,41.7,59,
Woodland Park,Fall,51,51,599000,610000,2.0,10100,1.35,4275,39.2,88,
Woodland Park,Spring,73,73,599900,653000,4.76,26000,5.67,32471,23.3,56,
Woodland Park,Summer,58,58,592400,627000,3.52,20550,5.3,34253,31.0,57,
Woodland Park,Winter,40,40,559500,600000,3.65,20500,4.05,23351,32.5,67,
