county,town,month,month_num,sales_all,n,median_list_price,median_sold_price,median_sold_vs_ask_pct,median_sold_vs_ask_abs,mean_sold_vs_ask_pct,mean_sold_vs_ask_abs,pct_at_or_under_ask,median_dom,thin
MORRIS,Cedar Knolls,Apr,4,9,9,845000,950000,8.98,60000,9.32,80122,11.1,68,yes
MORRIS,Cedar Knolls,May,5,7,7,629000,600000,0.0,0,1.5,4429,57.1,78,yes
MORRIS,Cedar Knolls,Jun,6,5,5,449900,490000,6.33,35100,4.72,36080,20.0,72,yes
MORRIS,Cedar Knolls,Jul,7,8,8,689950,735500,6.08,39000,5.59,49838,12.5,56,yes
MORRIS,Cedar Knolls,Aug,8,6,6,494950,490000,0.76,3050,2.43,22683,33.3,64,yes
MORRIS,Cedar Knolls,Sep,9,3,3,899000,920500,2.39,21500,6.35,56163,0.0,37,yes
MORRIS,Cedar Knolls,Oct,10,10,10,647500,678500,1.2,6500,2.09,9500,40.0,56,
MORRIS,Cedar Knolls,Nov,11,4,4,504000,557250,6.69,30385,6.35,31692,25.0,58,yes
MORRIS,Cedar Knolls,Dec,12,4,4,512500,515500,2.74,13000,2.48,15500,25.0,81,yes
MORRIS,Chatham,Jan,1,24,24,1044950,1235000,3.11,27000,5.16,63633,33.3,58,
MORRIS,Chatham,Feb,2,47,47,1095000,1345000,10.14,110000,11.47,141040,21.3,55,
MORRIS,Chatham,Mar,3,52,52,1399000,1592500,10.65,137000,11.29,155945,15.4,62,
MORRIS,Chatham,Apr,4,70,70,1294500,1480000,6.7,65050,9.71,129570,21.4,68,
MORRIS,Chatham,May,5,80,80,1399000,1600000,6.45,97500,8.73,107722,23.8,69,
MORRIS,Chatham,Jun,6,64,64,1274500,1457500,7.01,81500,8.06,108119,29.7,58,
MORRIS,Chatham,Jul,7,38,38,972000,1035000,5.77,46000,6.77,64876,31.6,57,
MORRIS,Chatham,Aug,8,37,37,899000,917000,1.19,5000,3.6,24851,45.9,58,
MORRIS,Chatham,Sep,9,39,39,989000,1100000,6.42,57000,8.29,101497,35.9,55,
MORRIS,Chatham,Oct,10,43,43,998000,1000000,2.76,30000,4.84,60919,30.2,67,
MORRIS,Chatham,Nov,11,31,31,1099000,1155000,0.88,10000,4.04,33465,48.4,64,
MORRIS,Chatham,Dec,12,18,18,1372500,1503500,3.42,32500,4.25,33833,38.9,74,
MORRIS,Chester,Jan,1,11,11,839900,845000,5.0,30000,5.24,52827,36.4,83,
MORRIS,Chester,Feb,2,10,10,764000,855000,8.47,40500,7.73,48500,30.0,64,
MORRIS,Chester,Mar,3,15,15,835000,875000,4.79,51000,6.63,56945,20.0,65,
MORRIS,Chester,Apr,4,26,25,1200000,1280000,5.45,51000,6.2,62684,20.0,68,
MORRIS,Chester,May,5,36,36,897450,959250,3.1,40500,4.34,42952,36.1,66,
MORRIS,Chester,Jun,6,33,33,975000,995000,1.18,15000,3.71,26168,42.4,63,
MORRIS,Chester,Jul,7,22,22,812450,854500,0.91,8000,-0.71,-38391,45.5,81,
MORRIS,Chester,Aug,8,22,22,999000,962500,1.88,11000,0.65,6083,36.4,76,
MORRIS,Chester,Sep,9,22,22,1099950,1137620,1.75,14550,2.06,24327,45.5,58,
MORRIS,Chester,Oct,10,24,24,949500,952500,0.0,0,-0.06,4382,62.5,74,
MORRIS,Chester,Nov,11,19,19,859000,917000,1.79,22000,3.68,12816,42.1,76,
MORRIS,Chester,Dec,12,8,8,909995,915000,0.1,556,-1.62,-40235,37.5,85,yes
MORRIS,Denville,Jan,1,27,27,629003,669000,0.89,5100,2.66,14912,48.1,68,
MORRIS,Denville,Feb,2,29,29,574900,615000,1.22,10000,2.67,12597,41.4,64,
MORRIS,Denville,Mar,3,45,45,599000,625000,5.88,25100,5.29,32327,22.2,49,
MORRIS,Denville,Apr,4,27,27,725000,769775,4.35,30185,7.11,47188,22.2,55,
MORRIS,Denville,May,5,57,54,605000,672500,5.01,28750,6.19,42481,18.5,56,
MORRIS,Denville,Jun,6,48,48,625000,671000,7.25,50000,7.61,45826,6.2,54,
MORRIS,Denville,Jul,7,56,55,650000,670000,4.02,25000,3.54,23648,27.3,65,
MORRIS,Denville,Aug,8,34,34,627000,662500,3.38,18050,2.92,20312,35.3,61,
MORRIS,Denville,Sep,9,38,38,614900,646000,5.13,30000,5.21,34782,26.3,62,
MORRIS,Denville,Oct,10,40,40,650000,662500,0.52,3000,2.36,10401,47.5,73,
MORRIS,Denville,Nov,11,33,33,650000,605000,1.69,10000,1.92,9906,39.4,76,
MORRIS,Denville,Dec,12,24,24,555000,565000,3.51,21000,5.44,33855,25.0,70,
MORRIS,East Hanover,Jan,1,10,10,832500,859950,0.9,7500,2.59,17401,40.0,61,
MORRIS,East Hanover,Feb,2,15,15,799990,830000,5.22,38000,6.55,54032,6.7,51,
MORRIS,East Hanover,Mar,3,13,13,879000,879000,6.55,50000,6.35,62068,23.1,47,
MORRIS,East Hanover,Apr,4,12,12,859000,893000,4.5,31500,5.03,39933,8.3,59,
MORRIS,East Hanover,May,5,23,23,819999,899000,6.38,41000,5.92,57000,34.8,68,
MORRIS,East Hanover,Jun,6,9,9,835000,890000,3.75,28100,4.77,40511,22.2,46,yes
MORRIS,East Hanover,Jul,7,20,20,699450,755250,2.17,18050,3.84,28595,30.0,61,
MORRIS,East Hanover,Aug,8,12,12,682000,698000,7.45,46000,7.63,63258,25.0,47,
MORRIS,East Hanover,Sep,9,6,6,727000,735000,3.16,18500,4.74,43000,16.7,54,yes
MORRIS,East Hanover,Oct,10,14,14,754000,743000,3.36,22532,5.86,48718,28.6,52,
MORRIS,East Hanover,Nov,11,19,19,829000,850000,3.81,30100,3.3,22763,26.3,61,
MORRIS,East Hanover,Dec,12,12,12,694945,715750,0.7,4800,1.96,13410,41.7,65,
MORRIS,Florham Park,Jan,1,8,8,1147000,1132500,0.0,0,1.82,20438,62.5,90,yes
MORRIS,Florham Park,Feb,2,22,22,999000,1150000,2.33,16000,4.43,40750,45.5,78,
MORRIS,Florham Park,Mar,3,10,10,764000,830500,2.88,20800,5.56,51560,30.0,57,
MORRIS,Florham Park,Apr,4,19,19,950000,999995,4.29,31000,5.34,52840,31.6,73,
MORRIS,Florham Park,May,5,37,37,899000,925000,1.93,25000,5.37,52206,32.4,61,
MORRIS,Florham Park,Jun,6,24,24,1099000,1212000,5.93,63000,7.57,79802,20.8,62,
MORRIS,Florham Park,Jul,7,23,23,925000,975000,3.76,21000,2.94,16529,39.1,64,
MORRIS,Florham Park,Aug,8,11,11,875000,837750,7.44,65000,6.69,55532,27.3,71,
MORRIS,Florham Park,Sep,9,18,18,837000,874500,5.49,43000,6.36,59117,22.2,50,
MORRIS,Florham Park,Oct,10,24,24,900000,933750,0.96,5500,1.68,2434,37.5,58,
MORRIS,Florham Park,Nov,11,11,11,1249000,1225000,2.29,16000,3.05,33737,45.5,81,
MORRIS,Florham Park,Dec,12,16,16,749999,787500,0.87,5050,0.0,-11144,50.0,72,
MORRIS,Gillette,Jan,1,5,5,560000,575000,2.24,10100,1.43,16420,40.0,114,yes
MORRIS,Gillette,Feb,2,2,2,674450,742500,8.43,68050,8.43,68050,0.0,50,yes
MORRIS,Gillette,Mar,3,7,7,655000,702000,7.18,50100,6.45,52186,14.3,55,yes
MORRIS,Gillette,Apr,4,10,10,634500,660500,7.11,58000,6.22,44330,40.0,54,
MORRIS,Gillette,May,5,11,11,699000,680000,0.15,1000,3.82,26018,36.4,83,
MORRIS,Gillette,Jun,6,10,10,662500,707500,10.31,66050,10.26,81420,10.0,68,
MORRIS,Gillette,Jul,7,9,9,599000,627000,4.7,26500,4.51,31067,33.3,50,yes
MORRIS,Gillette,Aug,8,6,6,624500,645000,3.42,20500,4.91,37667,50.0,59,yes
MORRIS,Gillette,Sep,9,7,7,559000,605000,-1.32,-9900,-2.14,-14771,71.4,78,yes
MORRIS,Gillette,Oct,10,12,12,624000,637750,0.1,500,0.3,11960,50.0,70,
MORRIS,Gillette,Nov,11,3,3,489000,510000,6.34,31000,6.42,29333,0.0,55,yes
MORRIS,Gillette,Dec,12,3,3,449000,449000,0.0,0,0.72,926,66.7,55,yes
MORRIS,Long Valley,Jan,1,16,16,687500,712500,2.94,14250,4.24,43791,37.5,66,
MORRIS,Long Valley,Feb,2,18,18,681950,718250,6.31,32501,5.1,40889,27.8,72,
MORRIS,Long Valley,Mar,3,18,18,649500,660000,2.89,18495,4.48,31633,38.9,56,
MORRIS,Long Valley,Apr,4,33,33,680000,725000,3.54,22001,3.68,29230,27.3,65,
MORRIS,Long Valley,May,5,35,35,699000,775000,7.56,50000,7.47,48313,5.7,61,
MORRIS,Long Valley,Jun,6,42,42,732450,767500,3.54,25000,3.29,21892,35.7,62,
MORRIS,Long Valley,Jul,7,36,36,632500,667500,3.79,21550,5.1,27446,22.2,60,
MORRIS,Long Valley,Aug,8,25,25,625000,714000,3.23,25000,3.29,19508,28.0,58,
MORRIS,Long Valley,Sep,9,28,28,635000,680000,0.8,7000,2.68,12425,42.9,62,
MORRIS,Long Valley,Oct,10,23,23,650000,715000,1.54,10000,3.71,19230,26.1,61,
MORRIS,Long Valley,Nov,11,24,24,699450,715858,0.61,5550,1.69,6538,45.8,78,
MORRIS,Long Valley,Dec,12,8,8,719950,660000,-0.87,-7450,-2.47,-63487,62.5,110,yes
MORRIS,Madison,Jan,1,13,13,1089000,1215000,6.32,82000,9.6,106171,38.5,64,
MORRIS,Madison,Feb,2,24,24,1437000,1525625,5.67,81000,8.38,109055,20.8,64,
MORRIS,Madison,Mar,3,32,31,1199000,1310000,6.71,76000,8.89,107229,25.8,65,
MORRIS,Madison,Apr,4,33,33,1199000,1312580,8.71,80100,11.27,125249,21.2,65,
MORRIS,Madison,May,5,46,46,1085500,1225000,7.12,73500,9.64,102209,19.6,70,
MORRIS,Madison,Jun,6,41,41,989000,1080000,5.11,40000,6.58,68252,31.7,64,
MORRIS,Madison,Jul,7,19,19,825000,850000,5.09,35100,6.42,34095,21.1,56,
MORRIS,Madison,Aug,8,22,22,799000,818500,2.32,22000,3.34,11923,31.8,56,
MORRIS,Madison,Sep,9,29,29,1150000,1200000,4.35,55000,7.0,68189,20.7,64,
MORRIS,Madison,Oct,10,34,34,1085000,1143000,4.89,41250,7.16,68286,26.5,62,
MORRIS,Madison,Nov,11,22,22,983500,1130500,0.34,5500,3.58,27573,50.0,64,
MORRIS,Madison,Dec,12,13,13,709000,750000,2.16,11000,3.92,24168,46.2,82,
MORRIS,Mendham,Jan,1,19,19,1250000,1250000,0.0,0,-0.23,-30897,63.2,69,
MORRIS,Mendham,Feb,2,20,20,1125000,1186000,4.63,46050,5.38,55302,30.0,69,
MORRIS,Mendham,Mar,3,40,40,1164500,1193750,3.66,32000,2.92,14705,40.0,70,
MORRIS,Mendham,Apr,4,36,36,1150000,1277500,8.13,75500,7.35,60032,30.6,65,
MORRIS,Mendham,May,5,33,33,960000,999000,2.86,21000,2.96,18864,39.4,65,
MORRIS,Mendham,Jun,6,29,29,999999,970000,2.98,25000,3.06,30875,41.4,66,
MORRIS,Mendham,Jul,7,47,47,899900,953000,0.0,0,0.62,1786,59.6,71,
MORRIS,Mendham,Aug,8,28,28,989500,989975,1.57,17500,0.63,-27673,42.9,66,
MORRIS,Mendham,Sep,9,21,21,1075000,960000,-2.37,-40000,-0.82,-29083,71.4,93,
MORRIS,Mendham,Oct,10,31,31,1149000,1200000,0.0,0,1.4,10283,67.7,63,
MORRIS,Mendham,Nov,11,11,11,1150000,1175000,-3.78,-25000,-0.59,-12364,72.7,91,
MORRIS,Mendham,Dec,12,18,18,1199450,1235000,-1.41,-10000,-2.19,-45277,55.6,71,
MORRIS,Millington,Jan,1,4,4,789000,784750,-0.47,-4250,0.21,-3125,50.0,141,yes
MORRIS,Millington,Feb,2,2,2,1112000,1162000,6.78,50000,6.78,50000,0.0,87,yes
MORRIS,Millington,Mar,3,7,7,875000,915000,5.23,28000,4.15,35929,14.3,48,yes
MORRIS,Millington,Apr,4,11,11,775000,855000,5.38,35000,6.22,48682,9.1,62,
MORRIS,Millington,May,5,12,12,837450,878500,8.54,47500,7.46,61392,16.7,74,
MORRIS,Millington,Jun,6,13,13,899000,850000,5.13,41000,4.87,51852,23.1,49,
MORRIS,Millington,Jul,7,8,8,787000,830000,1.14,13000,1.23,12138,37.5,58,yes
MORRIS,Millington,Aug,8,4,4,1024000,1052500,2.01,18050,4.1,44525,25.0,52,yes
MORRIS,Millington,Sep,9,4,4,956500,935000,-0.64,-2500,1.62,25000,50.0,66,yes
MORRIS,Millington,Oct,10,2,2,825000,866500,5.32,41500,5.32,41500,0.0,70,yes
MORRIS,Millington,Nov,11,4,4,1205000,1190000,-1.86,-22500,-2.06,-18750,100.0,130,yes
MORRIS,Millington,Dec,12,1,1,649000,636000,-2.0,-13000,-2.0,-13000,100.0,80,yes
MORRIS,Montville,Jan,1,19,19,595000,646000,0.43,3000,1.11,11126,47.4,76,
MORRIS,Montville,Feb,2,14,14,689400,767500,7.33,53500,4.94,29614,35.7,62,
MORRIS,Montville,Mar,3,31,31,769000,835000,7.84,66000,7.69,48045,12.9,62,
MORRIS,Montville,Apr,4,15,15,879000,999999,6.72,57000,7.59,66873,20.0,74,
MORRIS,Montville,May,5,48,48,799450,900000,4.49,36550,4.08,39527,27.1,68,
MORRIS,Montville,Jun,6,35,35,799000,835000,6.94,50100,7.51,55275,25.7,71,
MORRIS,Montville,Jul,7,22,22,761500,795408,4.84,29408,4.69,35014,22.7,63,
MORRIS,Montville,Aug,8,23,23,728500,788610,4.63,30100,4.66,29388,34.8,62,
MORRIS,Montville,Sep,9,27,27,649900,661000,7.99,31211,6.12,28823,25.9,61,
MORRIS,Montville,Oct,10,28,28,699900,732500,3.04,18550,3.9,20379,32.1,60,
MORRIS,Montville,Nov,11,16,16,649900,690000,-1.48,-7500,-0.93,-11656,56.2,92,
MORRIS,Montville,Dec,12,14,14,717000,727000,0.27,2000,1.54,7743,50.0,69,
MORRIS,Morris Plains,Jan,1,19,19,599900,590000,1.78,13000,3.92,22489,31.6,56,
MORRIS,Morris Plains,Feb,2,28,28,697000,712500,3.53,26000,4.77,39688,25.0,52,
MORRIS,Morris Plains,Mar,3,37,37,629990,685000,4.35,25100,5.31,38101,27.0,59,
MORRIS,Morris Plains,Apr,4,41,41,699000,750000,6.53,50102,5.7,45515,19.5,58,
MORRIS,Morris Plains,May,5,50,50,684500,740500,5.18,27700,6.77,46525,16.0,54,
MORRIS,Morris Plains,Jun,6,46,46,679000,744000,6.04,41050,6.41,44172,21.7,57,
MORRIS,Morris Plains,Jul,7,49,49,649900,700000,5.55,29000,6.0,41754,26.5,60,
MORRIS,Morris Plains,Aug,8,41,41,675000,730000,4.96,24000,5.42,35177,29.3,56,
MORRIS,Morris Plains,Sep,9,41,41,660008,715000,4.8,31000,5.64,39503,17.1,72,
MORRIS,Morris Plains,Oct,10,36,36,645000,645000,1.75,8000,3.48,27997,38.9,61,
MORRIS,Morris Plains,Nov,11,32,32,609750,615000,1.0,5100,1.39,-5019,37.5,52,
MORRIS,Morris Plains,Dec,12,19,18,724500,729450,2.27,20000,3.09,26434,38.9,78,
MORRIS,Morris Township,Jan,1,3,3,675000,698000,1.02,10000,1.47,10333,33.3,67,yes
MORRIS,Morris Township,Feb,2,7,7,750000,710000,0.0,0,1.1,7357,57.1,71,yes
MORRIS,Morris Township,Mar,3,5,5,829000,825000,7.35,25001,6.29,60800,20.0,42,yes
MORRIS,Morris Township,Apr,4,9,9,884900,875000,10.54,90000,9.29,89067,11.1,68,yes
MORRIS,Morris Township,May,5,29,29,835000,920000,8.33,68000,8.47,72554,17.2,72,
MORRIS,Morris Township,Jun,6,41,41,788000,875000,5.91,41000,7.96,62969,26.8,62,
MORRIS,Morris Township,Jul,7,23,23,799000,870000,6.58,55000,6.1,49336,30.4,65,
MORRIS,Morris Township,Aug,8,23,23,730000,758000,2.0,13000,4.67,37336,34.8,63,
MORRIS,Morris Township,Sep,9,18,18,649500,748500,4.48,30500,6.23,49067,5.6,52,
MORRIS,Morris Township,Oct,10,19,19,899900,950000,3.88,26000,5.43,50430,26.3,55,
MORRIS,Morris Township,Nov,11,13,13,675000,662500,0.0,0,0.51,2354,53.8,64,
MORRIS,Morris Township,Dec,12,6,6,870000,875000,0.64,4000,2.21,14000,33.3,59,yes
MORRIS,Morristown,Jan,1,41,41,779000,850000,2.02,10100,3.76,36881,41.5,75,
MORRIS,Morristown,Feb,2,61,61,750000,825000,4.73,31000,6.1,33243,26.2,58,
MORRIS,Morristown,Mar,3,83,83,825000,875000,6.04,50100,7.36,68382,25.3,55,
MORRIS,Morristown,Apr,4,78,78,792000,866250,4.72,34050,6.27,54584,33.3,64,
MORRIS,Morristown,May,5,101,101,799000,820000,4.83,40000,6.6,54548,26.7,61,
MORRIS,Morristown,Jun,6,78,78,739500,821000,3.09,25000,5.35,36990,33.3,66,
MORRIS,Morristown,Jul,7,61,61,699000,742500,3.53,15000,3.81,25330,42.6,62,
MORRIS,Morristown,Aug,8,44,44,725000,752500,3.19,20550,4.49,36994,34.1,63,
MORRIS,Morristown,Sep,9,53,52,799950,815000,1.88,12000,3.48,25441,34.6,56,
MORRIS,Morristown,Oct,10,68,68,794450,838888,3.13,18000,3.79,29893,39.7,72,
MORRIS,Morristown,Nov,11,52,52,712450,770000,2.04,12500,3.5,20235,36.5,65,
MORRIS,Morristown,Dec,12,39,39,675000,735000,0.0,0,1.71,13714,51.3,77,
MORRIS,Mountain Lakes,Jan,1,1,1,798000,785000,-1.63,-13000,-1.63,-13000,100.0,113,yes
MORRIS,Mountain Lakes,Feb,2,3,3,1375000,1340000,11.86,117303,8.27,123101,33.3,57,yes
MORRIS,Mountain Lakes,Mar,3,12,12,1324500,1287500,2.81,34000,2.9,31167,33.3,70,
MORRIS,Mountain Lakes,Apr,4,17,17,1359000,1450000,5.2,51000,7.65,103846,5.9,77,
MORRIS,Mountain Lakes,May,5,19,19,1199000,1200000,5.66,75000,6.42,70432,26.3,83,
MORRIS,Mountain Lakes,Jun,6,13,13,870000,1105000,0.65,10000,6.83,46308,46.2,69,
MORRIS,Mountain Lakes,Jul,7,17,17,1099000,1111112,4.4,36000,4.17,35248,23.5,69,
MORRIS,Mountain Lakes,Aug,8,9,9,1150000,1329000,0.76,6000,4.74,48667,44.4,95,yes
MORRIS,Mountain Lakes,Sep,9,8,8,1020000,974500,0.87,10500,1.69,7012,25.0,64,yes
MORRIS,Mountain Lakes,Oct,10,8,8,1149500,1209500,-0.84,-9000,-0.19,-3250,87.5,74,yes
MORRIS,Mountain Lakes,Nov,11,6,6,930000,949444,-2.03,-18006,-1.03,-16669,83.3,94,yes
MORRIS,Mountain Lakes,Dec,12,2,2,692000,735000,6.79,43000,6.79,43000,0.0,64,yes
MORRIS,Randolph,Jan,1,25,25,699999,725000,5.86,38000,5.97,46376,28.0,65,
MORRIS,Randolph,Feb,2,38,38,700000,742500,3.12,23500,5.1,36068,28.9,70,
MORRIS,Randolph,Mar,3,48,48,799450,862500,7.22,55000,7.62,56471,25.0,62,
MORRIS,Randolph,Apr,4,52,52,798500,825000,4.34,28050,6.34,50637,25.0,72,
MORRIS,Randolph,May,5,71,71,750000,830000,5.26,46000,6.5,48597,12.7,63,
MORRIS,Randolph,Jun,6,60,60,699000,738700,6.38,45300,6.73,45060,11.7,60,
MORRIS,Randolph,Jul,7,49,49,674900,715000,3.08,25000,4.79,31401,32.7,64,
MORRIS,Randolph,Aug,8,53,53,700000,750000,4.07,25000,4.72,37802,26.4,62,
MORRIS,Randolph,Sep,9,44,44,757163,800852,3.32,25500,3.95,29000,34.1,62,
MORRIS,Randolph,Oct,10,34,34,754950,772500,0.38,3050,1.36,15531,41.2,66,
MORRIS,Randolph,Nov,11,32,32,697450,685000,0.66,5000,3.1,19413,43.8,62,
MORRIS,Randolph,Dec,12,20,20,677000,675000,4.37,26000,4.1,33006,40.0,76,
MORRIS,Stirling,Feb,2,4,4,607000,632500,5.61,36100,5.12,32050,0.0,45,yes
MORRIS,Stirling,Mar,3,4,4,792000,775000,0.4,6000,4.35,61750,50.0,61,yes
MORRIS,Stirling,Apr,4,6,6,647000,677500,1.87,14000,2.69,16000,16.7,70,yes
MORRIS,Stirling,May,5,5,5,625000,620000,12.75,70100,9.43,67350,20.0,48,yes
MORRIS,Stirling,Jun,6,6,6,519000,593000,8.31,51500,9.62,51500,33.3,66,yes
MORRIS,Stirling,Jul,7,7,7,550000,605000,5.09,42000,5.56,38286,28.6,60,yes
MORRIS,Stirling,Aug,8,5,5,749999,755000,5.13,40000,3.54,23200,20.0,54,yes
MORRIS,Stirling,Sep,9,2,2,449500,481250,8.28,31750,8.28,31750,50.0,107,yes
MORRIS,Stirling,Oct,10,1,1,550000,560000,1.82,10000,1.82,10000,0.0,52,yes
MORRIS,Stirling,Nov,11,5,5,799900,785000,-1.86,-14900,-3.19,-34180,80.0,122,yes
MORRIS,Stirling,Dec,12,1,1,580000,630000,8.62,50000,8.62,50000,0.0,59,yes
MORRIS,Towaco,Jan,1,10,10,687000,668750,0.18,3000,-0.09,1150,50.0,76,
MORRIS,Towaco,Feb,2,11,11,714900,650000,5.26,21000,3.23,44927,45.5,64,
MORRIS,Towaco,Mar,3,8,8,849500,930000,6.5,38350,7.96,67475,25.0,61,yes
MORRIS,Towaco,Apr,4,5,5,1350000,1400000,11.32,112000,11.51,132255,20.0,94,yes
MORRIS,Towaco,May,5,15,15,600000,620000,1.47,10100,2.5,22860,33.3,52,
MORRIS,Towaco,Jun,6,13,13,799000,860000,8.01,82000,9.02,76092,15.4,58,
MORRIS,Towaco,Jul,7,5,5,1350000,1380000,-0.9,-9899,0.65,17280,60.0,64,yes
MORRIS,Towaco,Aug,8,2,2,675000,652156,-3.21,-22844,-3.21,-22844,50.0,93,yes
MORRIS,Towaco,Sep,9,9,9,675000,725000,3.57,25001,5.15,42888,33.3,95,yes
MORRIS,Towaco,Oct,10,7,7,709900,720000,2.29,16000,2.71,16043,28.6,81,yes
MORRIS,Towaco,Nov,11,4,4,804500,812500,5.88,35500,3.6,29250,25.0,57,yes
MORRIS,Towaco,Dec,12,6,6,549000,547500,0.07,500,0.05,-150,50.0,67,yes
SOMERSET,Basking Ridge,Jan,1,36,36,737499,756250,0.52,3000,2.42,16855,41.7,64,
SOMERSET,Basking Ridge,Feb,2,45,45,790000,920000,2.86,20050,4.37,26999,31.1,66,
SOMERSET,Basking Ridge,Mar,3,57,57,799000,850000,4.7,31000,6.35,56073,22.8,59,
SOMERSET,Basking Ridge,Apr,4,83,83,895000,925000,3.39,31000,5.39,50519,22.9,63,
SOMERSET,Basking Ridge,May,5,118,118,967500,1100000,6.54,50550,6.78,63368,15.3,59,
SOMERSET,Basking Ridge,Jun,6,93,93,799000,865000,5.26,30100,5.49,42453,19.4,58,
SOMERSET,Basking Ridge,Jul,7,87,87,950000,999000,3.78,25088,5.72,48802,26.4,55,
SOMERSET,Basking Ridge,Aug,8,78,78,838500,846250,4.41,25208,4.27,29951,32.1,54,
SOMERSET,Basking Ridge,Sep,9,67,67,735000,746130,2.23,18000,3.29,20353,34.3,55,
SOMERSET,Basking Ridge,Oct,10,67,67,848000,900000,2.86,21000,4.68,33861,32.8,54,
SOMERSET,Basking Ridge,Nov,11,44,44,794500,819000,3.19,20000,4.18,21859,29.5,58,
SOMERSET,Basking Ridge,Dec,12,35,35,500000,530000,1.25,10000,3.37,20264,34.3,67,
SOMERSET,Bedminster,Jan,1,22,22,404950,435000,2.07,10550,1.93,-7632,31.8,48,
SOMERSET,Bedminster,Feb,2,25,25,489900,515000,5.75,26000,5.57,41316,28.0,50,
SOMERSET,Bedminster,Mar,3,34,34,499000,522000,2.05,10050,3.43,3159,38.2,56,
SOMERSET,Bedminster,Apr,4,34,34,497450,515000,6.5,29500,5.79,29085,14.7,54,
SOMERSET,Bedminster,May,5,33,33,479000,528000,5.1,20100,5.3,28845,24.2,51,
SOMERSET,Bedminster,Jun,6,40,40,462450,487000,3.29,16826,5.04,25508,17.5,54,
SOMERSET,Bedminster,Jul,7,32,32,472500,505000,4.35,20550,4.58,21007,15.6,55,
SOMERSET,Bedminster,Aug,8,36,36,447450,447500,2.12,10000,2.19,9528,33.3,54,
SOMERSET,Bedminster,Sep,9,35,35,499000,525000,3.21,15000,4.02,20174,31.4,54,
SOMERSET,Bedminster,Oct,10,27,27,519000,500000,0.0,0,1.51,-60107,51.9,60,
SOMERSET,Bedminster,Nov,11,22,22,487500,490000,0.13,500,2.02,-4545,50.0,52,
SOMERSET,Bedminster,Dec,12,15,15,485000,485000,-1.09,-4900,-0.73,-5118,66.7,62,
SOMERSET,Bernardsville,Jan,1,5,5,1699500,1612500,-2.97,-50500,-2.41,-65380,60.0,96,yes
SOMERSET,Bernardsville,Feb,2,15,15,795000,787500,5.14,26000,1.71,22640,26.7,57,
SOMERSET,Bernardsville,Mar,3,20,20,767000,826000,2.52,8750,5.11,27180,40.0,47,
SOMERSET,Bernardsville,Apr,4,18,18,974000,972499,1.58,8100,1.29,-383,50.0,75,
SOMERSET,Bernardsville,May,5,33,33,949000,1100000,6.6,50000,6.24,-5688,30.3,62,
SOMERSET,Bernardsville,Jun,6,31,31,999000,999000,0.0,0,-0.12,-35184,51.6,69,
SOMERSET,Bernardsville,Jul,7,20,20,1225000,1271000,1.75,11000,2.35,2213,50.0,62,
SOMERSET,Bernardsville,Aug,8,22,22,862500,906912,-0.55,-2000,0.2,-34038,50.0,66,
SOMERSET,Bernardsville,Sep,9,18,18,899500,942500,1.35,10500,1.12,2944,44.4,61,
SOMERSET,Bernardsville,Oct,10,25,25,695000,765000,0.0,0,2.57,8888,56.0,53,
SOMERSET,Bernardsville,Nov,11,17,17,775000,810000,-1.91,-12000,0.47,-15864,52.9,84,
SOMERSET,Bernardsville,Dec,12,8,8,1114450,1020000,-1.2,-6950,-1.29,-74488,50.0,183,yes
SOMERSET,Branchburg,Jan,1,29,29,550000,575000,2.95,16000,3.62,16610,37.9,70,
SOMERSET,Branchburg,Feb,2,24,24,599825,612500,2.25,13000,2.49,11865,37.5,60,
SOMERSET,Branchburg,Mar,3,29,29,579900,650000,4.56,30001,4.86,28021,34.5,61,
SOMERSET,Branchburg,Apr,4,40,40,589000,638750,5.03,30000,5.64,33129,17.5,56,
SOMERSET,Branchburg,May,5,57,57,589999,635000,5.13,30000,6.5,38258,15.8,62,
SOMERSET,Branchburg,Jun,6,58,58,599825,635000,4.26,19500,4.52,25744,25.9,56,
SOMERSET,Branchburg,Jul,7,39,38,549950,595000,2.33,13820,3.34,17226,28.9,64,
SOMERSET,Branchburg,Aug,8,43,43,500000,510000,2.7,15100,3.06,19323,32.6,58,
SOMERSET,Branchburg,Sep,9,35,35,585000,614000,3.24,11000,3.63,21879,40.0,63,
SOMERSET,Branchburg,Oct,10,39,39,599000,620000,1.56,12000,2.58,14256,43.6,57,
SOMERSET,Branchburg,Nov,11,29,29,574999,575000,0.0,0,1.05,5616,58.6,62,
SOMERSET,Branchburg,Dec,12,33,33,514000,530000,0.0,0,1.22,5818,51.5,78,
SOMERSET,Bridgewater,Jan,1,39,39,500000,544000,1.39,6000,4.16,22447,38.5,64,
SOMERSET,Bridgewater,Feb,2,55,55,669000,675000,3.75,22500,4.36,32480,29.1,58,
SOMERSET,Bridgewater,Mar,3,65,65,699000,760000,5.6,35000,6.44,47179,16.9,55,
SOMERSET,Bridgewater,Apr,4,62,62,742450,774000,3.43,25000,4.61,30890,25.8,64,
SOMERSET,Bridgewater,May,5,105,105,734900,765000,4.9,30200,4.8,35228,23.8,64,
SOMERSET,Bridgewater,Jun,6,86,86,712450,725000,5.17,30550,4.75,32098,22.1,57,
SOMERSET,Bridgewater,Jul,7,89,89,625000,645000,2.5,16000,3.01,19859,36.0,60,
